STATION,DATETIME,DIFFUSE MJ/m^2,GLOBAL MJ/m^2
Ahmedabad,2013-04-15 07:00:00,0.37,0.38
Ahmedabad,2013-04-15 08:00:00,0.7,1.03
Ahmedabad,2013-04-15 09:00:00,0.91,1.77
Ahmedabad,2013-04-15 10:00:00,0.99,2.42
Ahmedabad,2013-04-15 11:00:00,1.1,2.79
Ahmedabad,2013-04-15 12:00:00,1.14,2.99
Ahmedabad,2013-04-15 13:00:00,1.19,2.95
Ahmedabad,2013-04-15 14:00:00,1.09,2.63
Ahmedabad,2013-04-15 15:00:00,0.93,2.18
Ahmedabad,2013-04-15 16:00:00,0.76,1.51
Ahmedabad,2013-04-15 17:00:00,0.62,0.84
Ahmedabad,2013-04-15 18:00:00,0.24,0.24
Ahmedabad,2013-04-15 19:00:00,0.0,0.0
Ahmedabad,2013-04-15 20:00:00,0.0,0.0
Ahmedabad,2013-05-15 05:00:00,0.0,0.0
Ahmedabad,2013-05-15 06:00:00,0.05,0.05
Ahmedabad,2013-05-15 07:00:00,0.46,0.46
Ahmedabad,2013-05-15 08:00:00,0.82,1.08
Ahmedabad,2013-05-15 09:00:00,1.01,1.81
Ahmedabad,2013-05-15 10:00:00,1.08,2.42
Ahmedabad,2013-05-15 11:00:00,1.08,2.88
Ahmedabad,2013-05-15 12:00:00,1.11,3.06
Ahmedabad,2013-05-15 13:00:00,1.09,3.09
Ahmedabad,2013-05-15 14:00:00,1.03,2.86
Ahmedabad,2013-05-15 15:00:00,0.91,2.38
Ahmedabad,2013-05-15 16:00:00,0.8,1.73
Ahmedabad,2013-05-15 17:00:00,0.74,1.03
Ahmedabad,2013-05-15 18:00:00,0.38,0.38
Ahmedabad,2013-05-15 19:00:00,0.0,0.0
Ahmedabad,2013-05-15 20:00:00,0.0,0.0
Ahmedabad,2013-06-15 05:00:00,0.0,0.0
Ahmedabad,2013-06-15 06:00:00,0.04,0.05
Ahmedabad,2013-06-15 07:00:00,0.25,0.32
Ahmedabad,2013-06-15 08:00:00,0.55,0.79
Ahmedabad,2013-06-15 09:00:00,0.85,1.25
Ahmedabad,2013-06-15 10:00:00,1.14,1.66
Ahmedabad,2013-06-15 11:00:00,1.24,2.07
Ahmedabad,2013-06-15 12:00:00,1.25,2.19
Ahmedabad,2013-06-15 13:00:00,1.34,2.12
Ahmedabad,2013-06-15 14:00:00,1.45,1.98
Ahmedabad,2013-06-15 15:00:00,1.19,1.72
Ahmedabad,2013-06-15 16:00:00,0.92,1.3
Ahmedabad,2013-06-15 17:00:00,0.67,0.84
Ahmedabad,2013-06-15 18:00:00,0.35,0.37
Ahmedabad,2013-06-15 19:00:00,0.0,0.0
Ahmedabad,2013-06-15 20:00:00,0.0,0.0
Ahmedabad,2013-07-15 05:00:00,0.0,0.0
Ahmedabad,2013-07-15 06:00:00,0.03,0.03
Ahmedabad,2013-07-15 07:00:00,0.16,0.19
Ahmedabad,2013-07-15 08:00:00,0.37,0.45
Ahmedabad,2013-07-15 09:00:00,0.64,0.71
Ahmedabad,2013-07-15 10:00:00,0.86,1.04
Ahmedabad,2013-07-15 11:00:00,0.97,1.35
Ahmedabad,2013-07-15 12:00:00,1.12,1.46
Ahmedabad,2013-07-15 13:00:00,1.18,1.46
Ahmedabad,2013-07-15 14:00:00,1.0,1.31
Ahmedabad,2013-07-15 15:00:00,0.8,1.1
Ahmedabad,2013-07-15 16:00:00,0.78,0.94
Ahmedabad,2013-07-15 17:00:00,0.54,0.55
Ahmedabad,2013-07-15 18:00:00,0.23,0.23
Ahmedabad,2013-07-15 19:00:00,0.03,0.03
Ahmedabad,2013-07-15 20:00:00,0.0,0.0
Ahmedabad,2013-08-15 05:00:00,0.0,0.0
Ahmedabad,2013-08-15 06:00:00,0.01,0.01
Ahmedabad,2013-08-15 07:00:00,0.18,0.19
Ahmedabad,2013-08-15 08:00:00,0.45,0.53
Ahmedabad,2013-08-15 09:00:00,0.81,0.99
Ahmedabad,2013-08-15 10:00:00,1.01,1.32
Ahmedabad,2013-08-15 11:00:00,1.17,1.51
Ahmedabad,2013-08-15 12:00:00,1.35,1.85
Ahmedabad,2013-08-15 13:00:00,1.24,1.75
Ahmedabad,2013-08-15 14:00:00,1.17,1.71
Ahmedabad,2013-08-15 15:00:00,1.03,1.35
Ahmedabad,2013-08-15 16:00:00,0.77,0.96
Ahmedabad,2013-08-15 17:00:00,0.48,0.56
Ahmedabad,2013-08-15 18:00:00,0.16,0.18
Ahmedabad,2013-08-15 19:00:00,0.01,0.01
Ahmedabad,2013-08-15 20:00:00,0.0,0.0
Ahmedabad,2013-09-15 05:00:00,0.0,0.0
Ahmedabad,2013-09-15 06:00:00,0.01,0.01
Ahmedabad,2013-09-15 07:00:00,0.19,0.19
Ahmedabad,2013-09-15 08:00:00,0.52,0.64
Ahmedabad,2013-09-15 09:00:00,0.82,1.19
Ahmedabad,2013-09-15 10:00:00,0.95,1.61
Ahmedabad,2013-09-15 11:00:00,1.14,2.0
Ahmedabad,2013-09-15 12:00:00,1.27,2.26
Ahmedabad,2013-09-15 13:00:00,1.14,2.2
Ahmedabad,2013-09-15 14:00:00,1.08,2.11
Ahmedabad,2013-09-15 15:00:00,0.9,1.68
Ahmedabad,2013-09-15 16:00:00,0.59,1.03
Ahmedabad,2013-09-15 17:00:00,0.39,0.52
Ahmedabad,2013-09-15 18:00:00,0.11,0.11
Ahmedabad,2013-09-15 19:00:00,0.0,0.0
Ahmedabad,2013-09-15 20:00:00,0.0,0.0
Ahmedabad,2013-10-15 05:00:00,0.0,0.0
Ahmedabad,2013-10-15 06:00:00,0.0,0.0
Ahmedabad,2013-10-15 07:00:00,0.09,0.09
Ahmedabad,2013-10-15 08:00:00,0.41,0.52
Ahmedabad,2013-10-15 09:00:00,0.65,1.18
Ahmedabad,2013-10-15 10:00:00,0.76,1.76
Ahmedabad,2013-10-15 11:00:00,0.81,2.17
Ahmedabad,2013-10-15 12:00:00,0.8,2.3
Ahmedabad,2013-10-15 13:00:00,0.85,2.28
Ahmedabad,2013-10-15 14:00:00,0.82,2.08
Ahmedabad,2013-10-15 15:00:00,0.71,1.62
Ahmedabad,2013-10-15 16:00:00,0.52,1.09
Ahmedabad,2013-10-15 17:00:00,0.36,0.49
Ahmedabad,2013-10-15 18:00:00,0.06,0.07
Ahmedabad,2013-10-15 19:00:00,0.0,0.0
Ahmedabad,2013-10-15 20:00:00,0.0,0.0
Ahmedabad,2013-11-15 05:00:00,0.0,0.0
Ahmedabad,2013-11-15 06:00:00,0.0,0.0
Ahmedabad,2013-11-15 07:00:00,0.03,0.03
Ahmedabad,2013-11-15 08:00:00,0.32,0.38
Ahmedabad,2013-11-15 09:00:00,0.52,0.96
Ahmedabad,2013-11-15 10:00:00,0.66,1.53
Ahmedabad,2013-11-15 11:00:00,0.74,1.99
Ahmedabad,2013-11-15 12:00:00,0.78,2.21
Ahmedabad,2013-11-15 13:00:00,0.78,2.17
Ahmedabad,2013-11-15 14:00:00,0.73,1.93
Ahmedabad,2013-11-15 15:00:00,0.62,1.47
Ahmedabad,2013-11-15 16:00:00,0.46,0.87
Ahmedabad,2013-11-15 17:00:00,0.28,0.31
Ahmedabad,2013-11-15 18:00:00,0.02,0.02
Ahmedabad,2013-11-15 19:00:00,0.0,0.0
Ahmedabad,2013-11-15 20:00:00,0.0,0.0
Ahmedabad,2013-12-15 05:00:00,0.0,0.0
Ahmedabad,2013-12-15 06:00:00,0.0,0.0
Ahmedabad,2013-12-15 07:00:00,0.01,0.01
Ahmedabad,2013-12-15 08:00:00,0.23,0.27
Ahmedabad,2013-12-15 09:00:00,0.42,0.8
Ahmedabad,2013-12-15 10:00:00,0.56,1.33
Ahmedabad,2013-12-15 11:00:00,0.64,1.76
Ahmedabad,2013-12-15 12:00:00,0.67,1.96
Ahmedabad,2013-12-15 13:00:00,0.68,1.99
Ahmedabad,2013-12-15 14:00:00,0.64,1.76
Ahmedabad,2013-12-15 15:00:00,0.55,1.34
Ahmedabad,2013-12-15 16:00:00,0.4,0.77
Ahmedabad,2013-12-15 17:00:00,0.25,0.29
Ahmedabad,2013-12-15 18:00:00,0.01,0.01
Ahmedabad,2013-12-15 19:00:00,0.0,0.0
Ahmedabad,2013-12-15 20:00:00,0.0,0.0
Ahmedabad,2014-01-15 05:00:00,0.0,0.0
Ahmedabad,2014-01-15 06:00:00,0.0,0.0
Ahmedabad,2014-01-15 07:00:00,0.02,0.02
Ahmedabad,2014-01-15 08:00:00,0.24,0.29
Ahmedabad,2014-01-15 09:00:00,0.46,0.8
Ahmedabad,2014-01-15 10:00:00,0.64,1.31
Ahmedabad,2014-01-15 11:00:00,0.71,1.75
Ahmedabad,2014-01-15 12:00:00,0.78,1.97
Ahmedabad,2014-01-15 13:00:00,0.81,1.99
Ahmedabad,2014-01-15 14:00:00,0.75,1.77
Ahmedabad,2014-01-15 15:00:00,0.62,1.37
Ahmedabad,2014-01-15 16:00:00,0.45,0.76
Ahmedabad,2014-01-15 17:00:00,0.27,0.29
Ahmedabad,2014-01-15 18:00:00,0.02,0.08
Ahmedabad,2014-01-15 19:00:00,0.0,0.0
Ahmedabad,2014-01-15 20:00:00,0.0,0.0
Ahmedabad,2014-02-15 05:00:00,0.0,0.0
Ahmedabad,2014-02-15 06:00:00,0.0,0.0
Ahmedabad,2014-02-15 07:00:00,0.06,0.06
Ahmedabad,2014-02-15 08:00:00,0.36,0.51
Ahmedabad,2014-02-15 09:00:00,0.57,1.11
Ahmedabad,2014-02-15 10:00:00,0.72,1.62
Ahmedabad,2014-02-15 11:00:00,0.82,2.1
Ahmedabad,2014-02-15 12:00:00,0.88,2.27
Ahmedabad,2014-02-15 13:00:00,0.88,2.28
Ahmedabad,2014-02-15 14:00:00,0.81,2.1
Ahmedabad,2014-02-15 15:00:00,0.65,1.66
Ahmedabad,2014-02-15 16:00:00,0.5,1.09
Ahmedabad,2014-02-15 17:00:00,0.35,0.47
Ahmedabad,2014-02-15 18:00:00,0.05,0.05
Ahmedabad,2014-02-15 19:00:00,0.0,0.0
Ahmedabad,2014-02-15 20:00:00,0.0,0.0
Ahmedabad,2014-03-15 05:00:00,0.0,0.0
Ahmedabad,2014-03-15 06:00:00,0.0,0.0
Ahmedabad,2014-03-15 07:00:00,0.19,0.19
Ahmedabad,2014-03-15 08:00:00,0.43,0.8
Ahmedabad,2014-03-15 09:00:00,0.56,1.45
Ahmedabad,2014-03-15 10:00:00,0.65,2.06
Ahmedabad,2014-03-15 11:00:00,0.71,2.52
Ahmedabad,2014-03-15 12:00:00,0.74,2.7
Ahmedabad,2014-03-15 13:00:00,0.75,2.66
Ahmedabad,2014-03-15 14:00:00,0.7,2.39
Ahmedabad,2014-03-15 15:00:00,0.6,2.0
Ahmedabad,2014-03-15 16:00:00,0.5,1.42
Ahmedabad,2014-03-15 17:00:00,0.41,0.74
Ahmedabad,2014-03-15 18:00:00,0.15,0.15
Ahmedabad,2014-03-15 19:00:00,0.0,0.0
Ahmedabad,2014-03-15 20:00:00,0.0,0.0
Ahmedabad,2014-04-15 05:00:00,0.0,0.0
Ahmedabad,2014-04-15 06:00:00,0.01,0.01
Ahmedabad,2014-04-15 07:00:00,0.27,0.3
Ahmedabad,2014-04-15 08:00:00,0.48,0.94
Ahmedabad,2014-04-15 09:00:00,0.61,1.62
Ahmedabad,2014-04-15 10:00:00,0.71,2.22
Ahmedabad,2014-04-15 11:00:00,0.75,2.61
Ahmedabad,2014-04-15 12:00:00,0.78,2.78
Ahmedabad,2014-04-15 13:00:00,0.8,2.84
Ahmedabad,2014-04-15 14:00:00,0.8,2.6
Ahmedabad,2014-04-15 15:00:00,0.75,2.12
Ahmedabad,2014-04-15 16:00:00,0.64,1.56
Ahmedabad,2014-04-15 17:00:00,0.5,0.92
Ahmedabad,2014-04-15 18:00:00,0.24,0.26
Ahmedabad,2014-04-15 19:00:00,0.0,0.0
Ahmedabad,2014-04-15 20:00:00,0.0,0.0
Ahmedabad,2014-05-15 05:00:00,0.0,0.0
Ahmedabad,2014-05-15 06:00:00,0.05,0.05
Ahmedabad,2014-05-15 07:00:00,0.36,0.44
Ahmedabad,2014-05-15 08:00:00,0.62,1.06
Ahmedabad,2014-05-15 09:00:00,0.76,1.71
Ahmedabad,2014-05-15 10:00:00,0.85,2.3
Ahmedabad,2014-05-15 11:00:00,0.91,2.64
Ahmedabad,2014-05-15 12:00:00,0.94,2.72
Ahmedabad,2014-05-15 13:00:00,0.96,2.96
Ahmedabad,2014-05-15 14:00:00,0.95,2.75
Ahmedabad,2014-05-15 15:00:00,0.87,2.33
Ahmedabad,2014-05-15 16:00:00,0.77,1.7
Ahmedabad,2014-05-15 17:00:00,0.56,0.97
Ahmedabad,2014-05-15 18:00:00,0.29,0.34
Ahmedabad,2014-05-15 19:00:00,0.03,0.03
Ahmedabad,2014-05-15 20:00:00,0.0,0.0
Ahmedabad,2014-06-15 05:00:00,0.0,0.0
Ahmedabad,2014-06-15 06:00:00,0.05,0.05
Ahmedabad,2014-06-15 07:00:00,0.37,0.4
Ahmedabad,2014-06-15 08:00:00,0.69,0.93
Ahmedabad,2014-06-15 09:00:00,0.93,1.38
Ahmedabad,2014-06-15 10:00:00,1.08,1.98
Ahmedabad,2014-06-15 11:00:00,1.17,2.32
Ahmedabad,2014-06-15 12:00:00,1.21,2.58
Ahmedabad,2014-06-15 13:00:00,1.21,2.66
Ahmedabad,2014-06-15 14:00:00,1.14,2.51
Ahmedabad,2014-06-15 15:00:00,1.19,2.23
Ahmedabad,2014-06-15 16:00:00,1.0,1.64
Ahmedabad,2014-06-15 17:00:00,0.72,1.0
Ahmedabad,2014-06-15 18:00:00,0.4,0.43
Ahmedabad,2014-06-15 19:00:00,0.06,0.06
Ahmedabad,2014-06-15 20:00:00,0.0,0.0
Ahmedabad,2014-07-15 05:00:00,0.0,0.0
Ahmedabad,2014-07-15 06:00:00,0.03,0.03
Ahmedabad,2014-07-15 07:00:00,0.25,0.26
Ahmedabad,2014-07-15 08:00:00,0.53,0.65
Ahmedabad,2014-07-15 09:00:00,0.82,1.1
Ahmedabad,2014-07-15 10:00:00,1.03,1.37
Ahmedabad,2014-07-15 11:00:00,1.2,1.65
Ahmedabad,2014-07-15 12:00:00,1.3,1.75
Ahmedabad,2014-07-15 13:00:00,1.33,1.86
Ahmedabad,2014-07-15 14:00:00,1.21,1.79
Ahmedabad,2014-07-15 15:00:00,1.04,1.55
Ahmedabad,2014-07-15 16:00:00,0.83,1.19
Ahmedabad,2014-07-15 17:00:00,0.57,0.68
Ahmedabad,2014-07-15 18:00:00,0.26,0.27
Ahmedabad,2014-07-15 19:00:00,0.03,0.03
Ahmedabad,2014-07-15 20:00:00,0.0,0.0
Ahmedabad,2014-08-15 05:00:00,0.0,0.0
Ahmedabad,2014-08-15 06:00:00,0.02,0.02
Ahmedabad,2014-08-15 07:00:00,0.23,0.23
Ahmedabad,2014-08-15 08:00:00,0.63,0.67
Ahmedabad,2014-08-15 09:00:00,0.93,1.21
Ahmedabad,2014-08-15 10:00:00,1.1,1.61
Ahmedabad,2014-08-15 11:00:00,1.3,2.05
Ahmedabad,2014-08-15 12:00:00,1.42,2.08
Ahmedabad,2014-08-15 13:00:00,1.36,1.95
Ahmedabad,2014-08-15 14:00:00,1.19,1.78
Ahmedabad,2014-08-15 15:00:00,1.0,1.53
Ahmedabad,2014-08-15 16:00:00,0.77,1.09
Ahmedabad,2014-08-15 17:00:00,0.54,0.6
Ahmedabad,2014-08-15 18:00:00,0.19,0.21
Ahmedabad,2014-08-15 19:00:00,0.01,0.01
Ahmedabad,2014-08-15 20:00:00,0.0,0.0
Ahmedabad,2014-09-15 05:00:00,0.0,0.0
Ahmedabad,2014-09-15 06:00:00,0.0,0.0
Ahmedabad,2014-09-15 07:00:00,0.15,0.17
Ahmedabad,2014-09-15 08:00:00,0.44,0.59
Ahmedabad,2014-09-15 09:00:00,0.65,1.06
Ahmedabad,2014-09-15 10:00:00,0.76,1.48
Ahmedabad,2014-09-15 11:00:00,0.83,1.73
Ahmedabad,2014-09-15 12:00:00,1.02,1.87
Ahmedabad,2014-09-15 13:00:00,1.12,1.93
Ahmedabad,2014-09-15 14:00:00,1.01,1.63
Ahmedabad,2014-09-15 15:00:00,0.95,1.28
Ahmedabad,2014-09-15 16:00:00,0.84,1.02
Ahmedabad,2014-09-15 17:00:00,0.48,0.56
Ahmedabad,2014-09-15 18:00:00,0.13,0.13
Ahmedabad,2014-09-15 19:00:00,0.0,0.0
Ahmedabad,2014-09-15 20:00:00,0.0,0.0
Ahmedabad,2014-10-15 05:00:00,0.0,0.0
Ahmedabad,2014-10-15 06:00:00,0.0,0.0
Ahmedabad,2014-10-15 07:00:00,0.1,0.1
Ahmedabad,2014-10-15 08:00:00,0.43,0.56
Ahmedabad,2014-10-15 09:00:00,0.63,1.13
Ahmedabad,2014-10-15 10:00:00,0.76,1.72
Ahmedabad,2014-10-15 11:00:00,0.81,2.14
Ahmedabad,2014-10-15 12:00:00,0.85,2.21
Ahmedabad,2014-10-15 13:00:00,0.84,2.08
Ahmedabad,2014-10-15 14:00:00,0.84,1.96
Ahmedabad,2014-10-15 15:00:00,0.72,1.57
Ahmedabad,2014-10-15 16:00:00,0.52,1.01
Ahmedabad,2014-10-15 17:00:00,0.35,0.46
Ahmedabad,2014-10-15 18:00:00,0.05,0.05
Ahmedabad,2014-10-15 19:00:00,0.0,0.0
Ahmedabad,2014-10-15 20:00:00,0.0,0.0
Ahmedabad,2014-11-15 05:00:00,0.0,0.0
Ahmedabad,2014-11-15 06:00:00,0.0,0.0
Ahmedabad,2014-11-15 07:00:00,0.03,0.03
Ahmedabad,2014-11-15 08:00:00,0.3,0.36
Ahmedabad,2014-11-15 09:00:00,0.52,0.91
Ahmedabad,2014-11-15 10:00:00,0.69,1.43
Ahmedabad,2014-11-15 11:00:00,0.75,1.85
Ahmedabad,2014-11-15 12:00:00,0.76,1.99
Ahmedabad,2014-11-15 13:00:00,0.75,2.0
Ahmedabad,2014-11-15 14:00:00,0.67,1.82
Ahmedabad,2014-11-15 15:00:00,0.56,1.35
Ahmedabad,2014-11-15 16:00:00,0.41,0.78
Ahmedabad,2014-11-15 17:00:00,0.24,0.26
Ahmedabad,2014-11-15 18:00:00,0.01,0.01
Ahmedabad,2014-11-15 19:00:00,0.0,0.0
Ahmedabad,2014-11-15 20:00:00,0.0,0.0
Ahmedabad,2014-12-15 05:00:00,0.0,0.0
Ahmedabad,2014-12-15 06:00:00,0.0,0.0
Ahmedabad,2014-12-15 07:00:00,0.02,0.02
Ahmedabad,2014-12-15 08:00:00,0.26,0.31
Ahmedabad,2014-12-15 09:00:00,0.45,0.83
Ahmedabad,2014-12-15 10:00:00,0.56,1.33
Ahmedabad,2014-12-15 11:00:00,0.6,1.66
Ahmedabad,2014-12-15 12:00:00,0.64,1.82
Ahmedabad,2014-12-15 13:00:00,0.62,1.81
Ahmedabad,2014-12-15 14:00:00,0.59,1.64
Ahmedabad,2014-12-15 15:00:00,0.5,1.29
Ahmedabad,2014-12-15 16:00:00,0.39,0.7
Ahmedabad,2014-12-15 17:00:00,0.23,0.25
Ahmedabad,2014-12-15 18:00:00,0.0,0.0
Ahmedabad,2014-12-15 19:00:00,0.0,0.0
Ahmedabad,2014-12-15 20:00:00,0.0,0.0
Ahmedabad,2015-01-15 05:00:00,0.0,0.0
Ahmedabad,2015-01-15 06:00:00,0.0,0.0
Ahmedabad,2015-01-15 07:00:00,0.02,0.02
Ahmedabad,2015-01-15 08:00:00,0.29,0.34
Ahmedabad,2015-01-15 09:00:00,0.5,0.89
Ahmedabad,2015-01-15 10:00:00,0.66,1.43
Ahmedabad,2015-01-15 11:00:00,0.74,1.79
Ahmedabad,2015-01-15 12:00:00,0.79,2.05
Ahmedabad,2015-01-15 13:00:00,0.75,2.0
Ahmedabad,2015-01-15 14:00:00,0.67,1.81
Ahmedabad,2015-01-15 15:00:00,0.53,1.36
Ahmedabad,2015-01-15 16:00:00,0.4,0.71
Ahmedabad,2015-01-15 17:00:00,0.25,0.27
Ahmedabad,2015-01-15 18:00:00,0.01,0.01
Ahmedabad,2015-01-15 19:00:00,0.0,0.0
Ahmedabad,2015-01-15 20:00:00,0.0,0.0
Ahmedabad,2015-02-15 05:00:00,0.0,0.0
Ahmedabad,2015-02-15 06:00:00,0.0,0.0
Ahmedabad,2015-02-15 07:00:00,0.07,0.05
Ahmedabad,2015-02-15 08:00:00,0.35,0.49
Ahmedabad,2015-02-15 09:00:00,0.51,1.13
Ahmedabad,2015-02-15 10:00:00,0.61,1.67
Ahmedabad,2015-02-15 11:00:00,0.69,2.08
Ahmedabad,2015-02-15 12:00:00,0.72,2.34
Ahmedabad,2015-02-15 13:00:00,0.72,2.3
Ahmedabad,2015-02-15 14:00:00,0.7,2.06
Ahmedabad,2015-02-15 15:00:00,0.6,1.65
Ahmedabad,2015-02-15 16:00:00,0.49,1.08
Ahmedabad,2015-02-15 17:00:00,0.34,0.47
Ahmedabad,2015-02-15 18:00:00,0.05,0.05
Ahmedabad,2015-02-15 19:00:00,0.0,0.0
Ahmedabad,2015-02-15 20:00:00,0.0,0.0
Ahmedabad,2015-03-15 05:00:00,0.0,0.0
Ahmedabad,2015-03-15 06:00:00,0.0,0.0
Ahmedabad,2015-03-15 07:00:00,0.16,0.17
Ahmedabad,2015-03-15 08:00:00,0.39,0.79
Ahmedabad,2015-03-15 09:00:00,0.54,1.36
Ahmedabad,2015-03-15 10:00:00,0.64,2.03
Ahmedabad,2015-03-15 11:00:00,0.69,2.55
Ahmedabad,2015-03-15 12:00:00,0.77,2.83
Ahmedabad,2015-03-15 13:00:00,0.8,2.73
Ahmedabad,2015-03-15 14:00:00,0.77,2.45
Ahmedabad,2015-03-15 15:00:00,0.66,2.0
Ahmedabad,2015-03-15 16:00:00,0.51,1.36
Ahmedabad,2015-03-15 17:00:00,0.37,0.68
Ahmedabad,2015-03-15 18:00:00,0.12,0.16
Ahmedabad,2015-03-15 19:00:00,0.0,0.0
Ahmedabad,2015-03-15 20:00:00,0.0,0.0
Ahmedabad,2015-04-15 05:00:00,0.0,0.0
Ahmedabad,2015-04-15 06:00:00,0.01,0.01
Ahmedabad,2015-04-15 07:00:00,0.25,0.28
Ahmedabad,2015-04-15 08:00:00,0.57,0.91
Ahmedabad,2015-04-15 09:00:00,0.78,1.65
Ahmedabad,2015-04-15 10:00:00,0.91,2.17
Ahmedabad,2015-04-15 11:00:00,1.01,2.59
Ahmedabad,2015-04-15 12:00:00,1.05,2.78
Ahmedabad,2015-04-15 13:00:00,1.06,2.79
Ahmedabad,2015-04-15 14:00:00,1.0,2.58
Ahmedabad,2015-04-15 15:00:00,0.91,2.13
Ahmedabad,2015-04-15 16:00:00,0.73,1.46
Ahmedabad,2015-04-15 17:00:00,0.53,0.84
Ahmedabad,2015-04-15 18:00:00,0.26,0.34
Ahmedabad,2015-04-15 19:00:00,0.01,0.01
Ahmedabad,2015-04-15 20:00:00,0.0,0.0
Ahmedabad,2015-05-15 05:00:00,0.0,0.0
Ahmedabad,2015-05-15 06:00:00,0.04,0.04
Ahmedabad,2015-05-15 07:00:00,0.36,0.44
Ahmedabad,2015-05-15 08:00:00,0.67,1.02
Ahmedabad,2015-05-15 09:00:00,0.87,1.66
Ahmedabad,2015-05-15 10:00:00,0.92,2.26
Ahmedabad,2015-05-15 11:00:00,0.86,2.67
Ahmedabad,2015-05-15 12:00:00,0.87,2.9
Ahmedabad,2015-05-15 13:00:00,0.86,2.95
Ahmedabad,2015-05-15 14:00:00,0.83,2.72
Ahmedabad,2015-05-15 15:00:00,0.78,2.31
Ahmedabad,2015-05-15 16:00:00,0.68,1.71
Ahmedabad,2015-05-15 17:00:00,0.55,1.04
Ahmedabad,2015-05-15 18:00:00,0.31,0.37
Ahmedabad,2015-05-15 19:00:00,0.02,0.03
Ahmedabad,2015-05-15 20:00:00,0.0,0.0
Ahmedabad,2015-06-15 05:00:00,0.0,0.0
Ahmedabad,2015-06-15 06:00:00,0.05,0.05
Ahmedabad,2015-06-15 07:00:00,0.33,0.36
Ahmedabad,2015-06-15 08:00:00,0.63,0.86
Ahmedabad,2015-06-15 09:00:00,0.9,1.32
Ahmedabad,2015-06-15 10:00:00,1.05,1.73
Ahmedabad,2015-06-15 11:00:00,1.17,2.11
Ahmedabad,2015-06-15 12:00:00,1.25,2.32
Ahmedabad,2015-06-15 13:00:00,1.19,2.2
Ahmedabad,2015-06-15 14:00:00,1.11,2.14
Ahmedabad,2015-06-15 15:00:00,1.02,1.8
Ahmedabad,2015-06-15 16:00:00,0.85,1.39
Ahmedabad,2015-06-15 17:00:00,0.59,0.9
Ahmedabad,2015-06-15 18:00:00,0.33,0.41
Ahmedabad,2015-06-15 19:00:00,0.05,0.08
Ahmedabad,2015-06-15 20:00:00,0.0,0.0
Ahmedabad,2015-07-15 05:00:00,0.0,0.0
Ahmedabad,2015-07-15 06:00:00,0.03,0.03
Ahmedabad,2015-07-15 07:00:00,0.2,0.19
Ahmedabad,2015-07-15 08:00:00,0.49,0.49
Ahmedabad,2015-07-15 09:00:00,0.79,0.86
Ahmedabad,2015-07-15 10:00:00,1.01,1.27
Ahmedabad,2015-07-15 11:00:00,1.23,1.56
Ahmedabad,2015-07-15 12:00:00,1.29,1.58
Ahmedabad,2015-07-15 13:00:00,1.28,1.55
Ahmedabad,2015-07-15 14:00:00,1.24,1.53
Ahmedabad,2015-07-15 15:00:00,1.02,1.29
Ahmedabad,2015-07-15 16:00:00,0.8,0.93
Ahmedabad,2015-07-15 17:00:00,0.56,0.59
Ahmedabad,2015-07-15 18:00:00,0.25,0.23
Ahmedabad,2015-07-15 19:00:00,0.03,0.03
Ahmedabad,2015-07-15 20:00:00,0.0,0.0
Ahmedabad,2015-08-15 05:00:00,0.0,0.0
Ahmedabad,2015-08-15 06:00:00,0.02,0.02
Ahmedabad,2015-08-15 07:00:00,0.24,0.23
Ahmedabad,2015-08-15 08:00:00,0.57,0.6
Ahmedabad,2015-08-15 09:00:00,1.0,1.0
Ahmedabad,2015-08-15 10:00:00,1.16,1.47
Ahmedabad,2015-08-15 11:00:00,1.28,1.71
Ahmedabad,2015-08-15 12:00:00,1.71,2.14
Ahmedabad,2015-08-15 13:00:00,1.53,2.17
Ahmedabad,2015-08-15 14:00:00,1.67,2.12
Ahmedabad,2015-08-15 15:00:00,1.36,1.7
Ahmedabad,2015-08-15 16:00:00,0.94,1.25
Ahmedabad,2015-08-15 17:00:00,0.58,0.72
Ahmedabad,2015-08-15 18:00:00,0.24,0.28
Ahmedabad,2015-08-15 19:00:00,0.02,0.02
Ahmedabad,2015-08-15 20:00:00,0.0,0.0
Ahmedabad,2015-09-15 05:00:00,0.0,0.0
Ahmedabad,2015-09-15 06:00:00,0.0,0.0
Ahmedabad,2015-09-15 07:00:00,0.22,0.22
Ahmedabad,2015-09-15 08:00:00,0.69,0.85
Ahmedabad,2015-09-15 09:00:00,0.81,1.56
Ahmedabad,2015-09-15 10:00:00,0.94,2.26
Ahmedabad,2015-09-15 11:00:00,1.23,2.73
Ahmedabad,2015-09-15 12:00:00,1.28,2.75
Ahmedabad,2015-09-15 13:00:00,1.28,2.84
Ahmedabad,2015-09-15 14:00:00,1.2,2.56
Ahmedabad,2015-09-15 15:00:00,0.94,1.9
Ahmedabad,2015-09-15 16:00:00,0.7,1.51
Ahmedabad,2015-09-15 17:00:00,0.45,0.77
Ahmedabad,2015-09-15 18:00:00,0.21,0.23
Ahmedabad,2015-09-15 19:00:00,0.01,0.01
Ahmedabad,2015-09-15 20:00:00,0.0,0.0
Ahmedabad,2015-10-15 05:00:00,0.0,0.0
Ahmedabad,2015-10-15 06:00:00,0.0,0.0
Ahmedabad,2015-10-15 07:00:00,0.12,0.12
