INDEX,YEAR,MN,5HR,6HR,7HR,8HR,9HR,10HR,11HR,12HR,13HR,14HR,15HR,16HR,17HR,18HR,19HR,20HR,DTRAD,BHSS
42339,2003,7,0,0.07,0.39,0.68,0.95,1.19,1.31,1.38,1.33,1.25,1.08,0.83,0.55,0.29,0.04,0,11.35,0
42339,2003,8,0,0.02,0.25,0.57,0.89,1.13,1.31,1.44,1.38,1.25,1.1,0.85,0.63,0.3,0.03,0,11.16,0
42339,2003,9,0,0,0.19,0.52,0.76,0.96,1.03,1.06,1.07,0.99,0.87,0.73,0.49,0.19,0,0,8.86,0
42339,2003,10,0,0,0.1,0.35,0.49,0.56,0.59,0.6,0.62,0.61,0.55,0.47,0.3,0.08,0,0,5.31,0
42339,2003,11,0,0,0.03,0.24,0.39,0.5,0.55,0.55,0.56,0.53,0.46,0.37,0.18,0.01,0,0,4.4,0
42339,2003,12,0,0,0.01,0.18,0.35,0.47,0.5,0.52,0.52,0.49,0.43,0.31,0.14,0,0,0,3.91,0
42339,2004,1,0,0,0.02,0.2,0.4,0.54,0.61,0.62,0.57,0.52,0.44,0.35,0.17,0.01,0,0,4.44,0
42339,2004,2,0,0,0.05,0.25,0.37,0.45,0.48,0.51,0.51,0.48,0.43,0.36,0.21,0.03,0,0,4.13,0
42339,2004,3,0,0,0.15,0.38,0.49,0.57,0.62,0.62,0.61,0.6,0.57,0.49,0.33,0.08,0,0,5.49,0
42339,2004,4,0,0.02,0.32,0.62,0.79,0.85,0.88,0.9,0.9,0.88,0.81,0.72,0.51,0.23,0.01,0,8.44,0
42339,2004,5,0,0.07,0.42,0.73,0.92,1.04,1.1,1.14,1.16,1.1,1.06,0.91,0.66,0.36,0.05,0,10.72,0
42339,2004,6,0,0.09,0.45,0.71,0.84,0.95,0.97,1.01,1.01,1.03,0.93,0.81,0.63,0.35,0.05,0,9.82,0
42339,2004,7,0,0.07,0.4,0.74,1,1.22,1.34,1.37,1.38,1.31,1.16,0.98,0.66,0.37,0.06,0,12.04,0
42339,2004,8,0,0.02,0.23,0.58,0.9,1.19,1.26,1.28,1.24,1.16,0.98,0.76,0.54,0.24,0.02,0,10.4,0
42339,2004,9,0,0.01,0.18,0.46,0.68,0.81,0.89,0.88,0.89,0.85,0.77,0.58,0.37,0.12,0,0,7.49,0
42339,2004,10,0,0,0.07,0.35,0.6,0.73,0.78,0.8,0.79,0.74,0.65,0.54,0.31,0.06,0,0,6.57,0
42339,2004,11,0,0,0.02,0.22,0.38,0.48,0.59,0.64,0.63,0.57,0.51,0.38,0.19,0.01,0,0,4.61,0
42339,2004,12,0,0,0.01,0.18,0.37,0.49,0.54,0.59,0.58,0.53,0.44,0.32,0.13,0,0,0,4.18,0
42339,2005,2,0,0,0.05,0.31,0.54,0.67,0.81,0.89,0.84,0.77,0.65,0.54,0.29,0.05,0,0,6.42,0
42339,2005,3,0,0,0.14,0.39,0.46,0.58,0.64,0.65,0.63,0.61,0.57,0.5,0.36,0.14,0,0,5.69,0
42339,2005,4,0,0.02,0.29,0.54,0.71,0.82,0.84,0.87,0.86,0.85,0.79,0.69,0.51,0.26,0.02,0,8.08,0
42339,2005,5,0,0.06,0.38,0.62,0.75,0.82,0.87,0.89,0.9,0.81,0.78,0.69,0.56,0.3,0.05,0,8.49,0
42339,2005,6,0,0.07,0.41,0.65,0.81,0.95,1.01,1,1,0.97,0.9,0.79,0.58,0.34,0.07,0,9.58,0
42339,2005,7,0,0.05,0.33,0.65,0.95,1.17,1.34,1.37,1.27,1.18,1.05,0.85,0.63,0.35,0.07,0,11.26,0
42339,2005,8,0,0.03,0.28,0.62,0.86,1.04,1.24,1.24,1.24,1.14,0.95,0.75,0.5,0.27,0.03,0,11.04,0
42339,2005,9,0,0,0.14,0.41,0.64,0.83,1.11,1.03,0.98,0.92,0.75,0.56,0.37,0.12,0,0,7.88,0
42339,2005,10,0,0,0.07,0.29,0.45,0.53,0.58,0.59,0.6,0.6,0.54,0.43,0.27,0.05,0,0,4.98,0
42339,2005,11,0,0,0.01,0.09,0.17,0.22,0.25,0.27,0.27,0.25,0.22,0.17,0.08,0,0,0,2,0
42339,2005,12,0,0,0,0.15,0.34,0.46,0.52,0.55,0.53,0.51,0.46,0.35,0.17,0,0,0,4.04,0
42339,2006,1,0,0,0,0.17,0.36,0.48,0.57,0.59,0.6,0.56,0.49,0.37,0.21,0.02,0,0,4.42,0
42339,2006,2,0,0,0.03,0.25,0.4,0.51,0.59,0.62,0.64,0.65,0.6,0.48,0.31,0.06,0,0,5.13,0
42339,2006,3,0,0,0.11,0.36,0.54,0.68,0.69,0.72,0.74,0.74,0.63,0.57,0.41,0.16,0,0,6.35,0
42339,2006,4,0,0,0.23,0.56,0.73,0.86,0.9,0.95,1.01,0.98,0.93,0.78,0.58,0.3,0.03,0,8.85,0
42339,2006,5,0,0.02,0.34,0.67,0.92,1.03,1.12,1.15,1.15,1.12,1.04,0.93,0.73,0.42,0.09,0,10.74,0
42339,2006,6,0,0.04,0.35,0.68,0.92,1.1,1.21,1.27,1.33,1.3,1.18,1,0.75,0.45,0.12,0,11.69,0
42339,2006,7,0,0.02,0.24,0.56,0.88,1.16,1.42,1.53,1.48,1.38,1.33,1.08,0.74,0.4,0.09,0,12.31,0
42339,2006,8,0,0.01,0.2,0.49,0.81,1.08,1.22,1.25,1.26,1.14,0.97,0.8,0.54,0.26,0.03,0,10.05,0
42339,2006,9,0,0,0.15,0.48,0.7,0.88,1,1.04,1.04,0.98,0.88,0.65,0.43,0.17,0,0,8.41,0
42339,2006,10,0,0,0.08,0.32,0.5,0.62,0.69,0.7,0.69,0.65,0.58,0.47,0.3,0.06,0,0,5.67,0
42339,2006,11,0,0,0.02,0.23,0.44,0.57,0.64,0.67,0.68,0.66,0.58,0.45,0.22,0.01,0,0,5.17,0
42339,2006,12,0,0,0,0.14,0.38,0.52,0.64,0.69,0.68,0.63,0.53,0.4,0.19,0.01,0,0,4.8,0
42339,2007,1,0,0,0,0.19,0.41,0.56,0.63,0.63,0.63,0.6,0.53,0.4,0.22,0.01,0,0,4.82,0
42339,2007,2,0,0,0.03,0.26,0.45,0.59,0.69,0.72,0.72,0.75,0.64,0.49,0.28,0.04,0,0,5.66,0
42339,2007,3,0,0,0.14,0.43,0.58,0.73,0.8,0.8,0.8,0.79,0.71,0.56,0.39,0.13,0,0,6.86,0
42339,2007,4,0,0.03,0.31,0.56,0.69,0.76,0.8,0.81,0.8,0.79,0.73,0.62,0.44,0.2,0,0,7.54,0
42339,2007,5,0,0.1,0.41,0.71,0.71,0.79,0.82,0.84,0.85,0.83,0.76,0.66,0.51,0.26,0.01,0,8.27,0
42339,2007,6,0,0.09,0.36,0.51,0.69,0.82,0.87,0.91,0.83,0.89,0.84,0.73,0.57,0.33,0.08,0,8.48,0
42339,2007,7,0,0.04,0.28,0.56,0.84,1.1,1.24,1.24,1.29,1.2,1,0.9,0.64,0.37,0.09,0,10.79,0
42339,2007,8,0,0.02,0.26,0.65,0.98,1.26,1.4,1.38,1.3,1.16,1,0.84,0.58,0.25,0.03,0,11.11,0
42339,2007,9,0,0,0.21,0.5,0.72,0.85,0.94,0.97,0.97,0.95,0.8,0.62,0.39,0.13,0,0,8.05,0
42339,2007,10,0,0,0.1,0.34,0.48,0.56,0.62,0.67,0.66,0.62,0.57,0.47,0.28,0.05,0,0,5.42,0
42339,2007,11,0,0,0.02,0.21,0.38,0.49,0.55,0.58,0.58,0.54,0.48,0.37,0.19,0.01,0,0,4.4,0
42339,2007,12,0,0,0,0.16,0.36,0.5,0.58,0.6,0.62,0.55,0.48,0.35,0.17,0,0,0,4.37,0
42339,2008,1,0,0,0,0.2,0.43,0.6,0.67,0.74,0.73,0.74,0.64,0.46,0.21,0.01,0,0,5.43,0
42339,2008,2,0,0,0.04,0.24,0.39,0.47,0.55,0.62,0.61,0.53,0.47,0.38,0.24,0.04,0,0,4.58,0
42339,2008,3,0,0,0.15,0.4,0.6,0.75,0.84,0.92,0.9,0.8,0.7,0.54,0.37,0.11,0,0,7.07,0
42339,2008,4,0,0.02,0.29,0.53,0.68,0.78,0.85,0.88,0.84,0.82,0.78,0.69,0.54,0.26,0.01,0,7.95,0
42339,2008,5,0,0.06,0.39,0.73,0.97,1.03,1.12,1.12,1.15,1.12,1.04,0.92,0.68,0.36,0.06,0,10.76,0
42339,2008,6,0,0.08,0.37,0.66,0.84,1.05,1.16,1.18,1.06,1.05,0.91,0.76,0.61,0.4,0.11,0,10.23,0
42339,2008,7,0,0.05,0.36,0.74,1.05,1.29,1.45,1.58,1.5,1.48,1.32,1.05,0.73,0.41,0.09,0,13.04,0
42339,2008,8,0,0.02,0.24,0.56,0.89,1.18,1.41,1.47,1.49,1.38,1.15,0.9,0.62,0.32,0.03,0,11.66,0
42339,2008,9,0,0,0.2,0.47,0.67,0.83,0.87,0.91,0.91,0.82,0.71,0.54,0.35,0.12,0,0,7.39,0
42339,2008,10,0,0,0.08,0.32,0.48,0.58,0.62,0.63,0.64,0.62,0.56,0.46,0.3,0.06,0,0,5.36,0
42339,2008,11,0,0,0.01,0.2,0.38,0.51,0.61,0.62,0.61,0.57,0.49,0.39,0.21,0.02,0,0,4.67,0
42339,2008,12,0,0,0,0.12,0.31,0.46,0.62,0.75,0.72,0.66,0.53,0.39,0.19,0.01,0,0,4.76,0
42339,2009,1,0,0,0,0.13,0.37,0.55,0.67,0.73,0.72,0.67,0.59,0.45,0.24,0.03,0,0,5.15,0
42339,2009,2,0,0,0.04,0.3,0.48,0.59,0.67,0.7,0.7,0.67,0.59,0.49,0.31,0.06,0,0,5.61,0
42339,2009,3,0,0,0.16,0.44,0.59,0.68,0.74,0.75,0.75,0.72,0.68,0.58,0.41,0.1,0,0,6.6,0
42339,2009,4,0,0.01,0.2,0.51,0.65,0.74,0.82,0.84,0.84,0.84,0.78,0.66,0.5,0.25,0,0,7.65,0
42339,2010,1,0,0,0.38,0.56,0.68,0.84,0.88,0.92,0.98,0.96,0.9,0.74,0.61,0.38,0,0,8.82,0
42339,2010,2,0,0,0.09,0.32,0.45,0.58,0.67,0.69,0.7,0.65,0.61,0.49,0.29,0.05,0,0,5.58,0
42339,2010,3,0,0.01,0.21,0.47,0.6,0.66,0.72,0.75,0.75,0.76,0.7,0.6,0.4,0.1,0,0,6.76,0
42339,2010,4,0,0.04,0.29,0.55,0.73,0.83,0.87,0.91,0.88,0.95,0.9,0.77,0.55,0.25,0.01,0,8.54,0
42339,2010,5,0,0.1,0.41,0.65,0.81,0.89,0.93,0.94,0.98,1.02,1,0.87,0.61,0.28,0.03,0,9.52,0
42339,2010,6,0,0.13,0.43,0.66,0.8,0.91,0.99,1.07,1.13,1.09,1.02,0.88,0.64,0.35,0.06,0,10.16,0
42339,2010,7,0,0.12,0.38,0.67,1.06,1.34,1.39,1.45,1.45,1.36,1.11,0.83,0.59,0.29,0.08,0,12.12,0
42339,2010,8,0,0.07,0.29,0.57,0.83,1.09,1.25,1.3,1.3,1.16,1,0.87,0.54,0.22,0.03,0,10.53,0
42339,2010,9,0,0.01,0.24,0.52,0.74,0.87,1.03,1.07,1,0.97,0.81,0.65,0.44,0.16,0.01,0,8.53,0
42339,2010,10,0,0,0.17,0.41,0.61,0.76,0.78,0.77,0.76,0.69,0.58,0.45,0.26,0.04,0,0,6.29,0
42339,2010,11,0,0,0.05,0.27,0.49,0.66,0.79,0.84,0.78,0.75,0.63,0.43,0.22,0.03,0,0,5.94,0
42339,2010,12,0,0,0.03,0.2,0.42,0.57,0.69,0.75,0.72,0.69,0.6,0.44,0.21,0.02,0,0,5.34,0
42339,2011,1,0,0,0,0.16,0.41,0.58,0.66,0.67,0.67,0.63,0.53,0.45,0.29,0.07,0,0,5.12,0
42339,2011,2,0,0,0.09,0.41,0.6,0.7,0.8,0.8,0.75,0.74,0.71,0.61,0.45,0.17,0,0,6.84,0
42339,2011,4,0,0.03,0.3,0.56,0.73,0.87,0.93,0.95,0.94,0.9,0.85,0.71,0.51,0.22,0.01,0,8.5,0
42339,2011,5,0,0.05,0.33,0.6,0.75,0.85,0.91,0.93,0.96,0.97,0.87,0.75,0.57,0.35,0.06,0,8.96,0
42339,2011,6,0,0.07,0.43,0.75,0.95,1.07,1.13,1.12,1.1,1.06,1,0.87,0.65,0.4,0.09,0,10.7,0
42339,2011,7,0,0.04,0.3,0.71,1.11,1.39,1.61,1.65,1.68,1.5,1.4,1.08,0.79,0.42,0.1,0,13.79,0
42339,2011,8,0,0.02,0.24,0.61,0.95,1.11,1.18,1.3,1.33,1.19,0.95,0.8,0.48,0.23,0.03,0,10.43,0
42339,2011,9,0,0.01,0.19,0.51,0.78,1.09,1.11,1.19,1.15,0.98,0.89,0.65,0.38,0.12,0,0,9.04,0
42339,2011,10,0,0,0.09,0.33,0.5,0.58,0.61,0.65,0.63,0.64,0.54,0.43,0.27,0.05,0,0,5.33,0
42339,2011,11,0,0,0.02,0.22,0.41,0.53,0.6,0.66,0.67,0.58,0.52,0.41,0.21,0.02,0,0,4.86,0
42339,2011,12,0,0,0,0.13,0.33,0.48,0.56,0.59,0.59,0.56,0.49,0.37,0.2,0.01,0,0,4.31,0
42339,2012,1,0,0,0,0.15,0.41,0.57,0.64,0.68,0.68,0.68,0.6,0.47,0.26,0.03,0,0,5.17,0
42339,2012,2,0,0,0.05,0.31,0.53,0.66,0.72,0.76,0.74,0.7,0.65,0.51,0.32,0.07,0,0,6.02,0
42339,2012,3,0,0,0.15,0.53,0.77,0.93,1.01,1.05,1.05,1.01,0.92,0.75,0.49,0.16,0,0,8.82,0
42339,2012,4,0,0.02,0.31,0.6,0.85,0.98,1.05,1.11,1.13,1.06,0.97,0.77,0.54,0.21,0.01,0,9.64,0
42339,2012,5,0,0.06,0.42,0.73,0.91,1.03,1.11,1.13,1.11,1.08,0.99,0.86,0.65,0.33,0.05,0,10.45,0
42339,2012,7,0,0.06,0.32,0.71,1.02,1.23,1.39,1.45,1.4,1.33,1.19,0.9,0.65,0.35,0.09,0,12.09,0
42339,2012,8,0,0.02,0.22,0.52,0.8,1.12,1.3,1.39,1.3,1.21,0.98,0.75,0.48,0.24,0.03,0,10.34,0
42339,2012,9,0,0.01,0.21,0.52,0.78,0.97,1.08,1.1,1.12,1.05,0.84,0.59,0.37,0.1,0,0,8.74,0
42339,2012,10,0,0,0.15,0.36,0.49,0.58,0.6,0.63,0.62,0.61,0.54,0.4,0.21,0.01,0,0,5.19,0
42339,2012,11,0,0,0.07,0.31,0.5,0.57,0.65,0.68,0.65,0.61,0.52,0.35,0.15,0,0,0,5.05,0
42339,2012,12,0,0,0,0.13,0.34,0.47,0.55,0.58,0.58,0.54,0.47,0.35,0.19,0,0,0,4.2,0
42339,2013,1,0,0,0.01,0.18,0.38,0.5,0.56,0.6,0.61,0.57,0.5,0.38,0.2,0,0,0,4.48,0
42339,2013,2,0,0,0.05,0.28,0.49,0.61,0.7,0.74,0.73,0.71,0.59,0.44,0.26,0,0,0,5.58,0
42339,2013,3,0,0,0.17,0.38,0.53,0.58,0.6,0.65,0.66,0.61,0.53,0.44,0.3,0.03,0,0,5.45,0
42339,2013,4,0,0.06,0.39,0.62,0.75,0.81,0.87,0.9,0.91,0.9,0.85,0.68,0.45,0.14,0,0,8.33,0
42339,2013,5,0,0.15,0.46,0.63,0.73,0.77,0.82,0.86,0.87,0.84,0.81,0.68,0.49,0.22,0,0,8.32,0
42339,2013,6,0,0.08,0.4,0.68,0.88,1.03,1.09,1.14,1.17,1.07,0.97,0.81,0.63,0.35,0,0,10.31,0
42339,2013,7,0,0.05,0.3,0.64,1.06,1.23,1.38,1.48,1.43,1.36,1.25,0.96,0.66,0.34,0.06,0,12.21,0
42339,2013,8,0,0.02,0.25,0.6,0.88,1.12,1.38,1.42,1.41,1.31,1.14,0.9,0.57,0.28,0.03,0,11.3,0
42339,2013,9,0,0.01,0.19,0.45,0.64,0.83,1,1.05,1.06,0.96,0.83,0.62,0.37,0.12,0,0,8.13,0
42339,2013,10,0,0,0.14,0.37,0.53,0.62,0.67,0.71,0.71,0.67,0.56,0.42,0.22,0.02,0,0,5.62,0
42339,2013,11,0,0,0.05,0.29,0.5,0.63,0.69,0.7,0.69,0.63,0.54,0.41,0.16,0,0,0,5.29,0
42339,2013,12,0,0,0,0.13,0.33,0.5,0.62,0.65,0.62,0.57,0.49,0.37,0.19,0,0,0,4.49,0
42339,2014,1,0,0,0,0.12,0.37,0.58,0.72,0.81,0.8,0.74,0.67,0.54,0.3,0.03,0,0,5.67,0
42339,2014,2,0,0,0,0.18,0.49,0.69,0.76,0.79,0.83,0.82,0.72,0.59,0.36,0.09,0,0,6.31,0
42339,2014,3,0,0,0.05,0.33,0.56,0.69,0.74,0.78,0.85,0.86,0.79,0.69,0.48,0.19,0,0,7.01,0
42339,2014,4,0,0,0.21,0.54,0.7,0.86,0.97,1.02,0.91,0.87,0.82,0.68,0.5,0.27,0.02,0,8.35,0
42339,2014,5,0,0.04,0.37,0.64,0.83,0.99,1.12,1.16,1.1,1.02,0.89,0.8,0.61,0.34,0.05,0,9.96,0
42339,2014,6,0,0.06,0.37,0.67,0.88,1.01,1.12,1.18,1.21,1.18,1.07,0.88,0.71,0.4,0.09,0,10.84,0
42339,2014,7,0,0.05,0.33,0.66,0.91,1.09,1.22,1.35,1.3,1.23,1.05,0.88,0.64,0.39,0.09,0,11.21,0
42339,2014,10,0,0,0.11,0.45,0.73,0.89,0.91,0.96,1.01,0.92,0.75,0.53,0.22,0,0,0,7.48,0
42339,2014,11,0,0,0.05,0.28,0.46,0.57,0.66,0.65,0.62,0.58,0.49,0.34,0.13,0,0,0,4.82,0
42339,2014,12,0,0,0.01,0.21,0.41,0.56,0.74,0.76,0.64,0.56,0.48,0.34,0.12,0,0,0,4.83,0
42339,2015,1,0,0,0,0.18,0.42,0.55,0.66,0.75,0.74,0.67,0.58,0.41,0.22,0.01,0,0,5.19,0
42339,2015,2,0,0,0.03,0.3,0.62,0.85,0.89,0.89,0.92,0.96,0.83,0.62,0.38,0.06,0,0,7.36,0
42339,2015,3,0,0,0.13,0.43,0.65,0.87,1.08,1,1.13,1.07,0.86,0.68,0.41,0.11,0,0,8.42,0
42339,2015,4,0,0.03,0.32,0.64,0.88,1.03,1.15,1.19,1.24,1.15,1.02,0.78,0.55,0.2,0,0,10.16,0
42339,2015,5,0,0.1,0.46,0.75,0.93,1.03,1.09,1.11,1.15,1.08,0.95,0.78,0.57,0.27,0.01,0,10.27,0
42339,2015,6,0,0.12,0.46,0.75,0.99,1.13,1.23,1.29,1.24,1.08,0.95,0.79,0.59,0.3,0.03,0,10.94,0
42339,2015,7,0,0.08,0.37,0.66,0.93,1.17,1.32,1.4,1.24,1.31,1.12,0.92,0.63,0.28,0.04,0,11.46,0
42339,2015,8,0,0.05,0.34,0.78,1.08,1.31,1.46,1.53,1.46,1.34,1.17,0.92,0.62,0.23,0.01,0,12.31,0
42339,2015,9,0,0.02,0.31,0.59,0.82,0.94,0.96,0.91,0.88,0.89,0.79,0.6,0.35,0.07,0,0,8.12,0
42339,2015,10,0,0,0.22,0.43,0.56,0.64,0.68,0.68,0.65,0.61,0.54,0.41,0.19,0,0,0,5.62,0
42339,2015,11,0,0,0.09,0.41,0.64,0.76,0.81,0.81,0.78,0.69,0.56,0.35,0.08,0,0,0,5.98,0
42339,2015,12,0,0,0.01,0.17,0.38,0.51,0.59,0.64,0.65,0.61,0.52,0.38,0.19,0.01,0,0,4.66,0
42339,2016,1,0,0,0.01,0.2,0.44,0.61,0.67,0.72,0.72,0.68,0.59,0.43,0.23,0.01,0,0,5.31,0
42339,2016,2,0,0,0.03,0.27,0.48,0.66,0.74,0.74,0.74,0.7,0.61,0.48,0.3,0.06,0,0,5.81,0
42339,2016,3,0,0,0.15,0.46,0.67,0.83,0.94,0.9,0.91,0.92,0.85,0.69,0.42,0.12,0,0,7.85,0
42339,2016,4,0,0.06,0.37,0.66,0.82,0.93,0.93,0.97,0.99,0.95,0.87,0.73,0.5,0.2,0,0,8.97,0
42339,2016,5,0,0.14,0.52,0.78,0.92,0.98,1.06,1.11,1.17,1.13,0.97,0.79,0.56,0.26,0.01,0,10.41,0
42339,2016,6,0,0.09,0.42,0.76,1.01,1.21,1.31,1.4,1.41,1.28,1.08,0.88,0.7,0.39,0.08,0,12.03,0
42339,2016,7,0,0.06,0.35,0.7,0.99,1.21,1.39,1.47,1.42,1.32,1.21,0.95,0.68,0.35,0.07,0,12.15,0
42339,2016,8,0,0.02,0.25,0.58,0.93,1.2,1.38,1.56,1.47,1.23,1.08,0.83,0.58,0.26,0.02,0,11.38,0
42339,2016,9,0,0.01,0.26,0.56,0.78,0.91,0.95,1.02,1.01,0.99,0.88,0.7,0.45,0.14,0,0,8.67,0
42339,2016,10,0,0,0.16,0.43,0.61,0.73,0.78,0.84,0.85,0.73,0.64,0.47,0.22,0.01,0,0,6.47,0
42339,2016,11,0,0,0.08,0.34,0.51,0.62,0.68,0.7,0.67,0.6,0.49,0.34,0.12,0,0,0,5.13,0
42339,2016,12,0,0,0.03,0.24,0.45,0.56,0.59,0.59,0.53,0.5,0.45,0.3,0.11,0,0,0,4.33,0
42339,2017,1,0,0,0.03,0.18,0.3,0.45,0.5,0.52,0.54,0.5,0.45,0.34,0.21,0.02,0,0,4.05,0
42339,2017,2,0,0,0.05,0.3,0.52,0.67,0.69,0.73,0.82,0.85,0.71,0.51,0.3,0.06,0,0,6.21,0
42339,2017,3,0,0,0.18,0.47,0.67,0.77,0.83,0.88,1.02,1.05,0.89,0.67,0.42,0.11,0,0,7.97,0
42339,2017,4,0,0.08,0.44,0.7,0.81,0.85,0.89,0.91,0.9,0.88,0.82,0.68,0.48,0.18,0,0,8.62,0
42339,2017,5,0,0.15,0.53,0.79,0.94,1.03,1.11,1.16,1.13,1.09,1,0.78,0.54,0.22,0,0,10.47,0
42339,2017,6,0,0.15,0.48,0.75,0.93,1.1,1.15,1.2,1.17,1.14,0.99,0.79,0.59,0.31,0.04,0,10.79,0
42339,2017,7,0,0.04,0.26,0.61,0.93,1.19,1.35,1.35,1.32,1.17,0.96,0.75,0.49,0.26,0.07,0,10.76,0
42339,2017,8,0,0.01,0.21,0.53,0.85,1.11,1.2,1.34,1.23,1.22,1.08,0.87,0.58,0.29,0.03,0,10.55,0
42339,2017,9,0,0,0.2,0.5,0.73,0.91,0.96,0.99,1.01,0.96,0.83,0.65,0.39,0.12,0,0,8.27,0
42339,2017,10,0,0,0.14,0.37,0.51,0.58,0.61,0.62,0.63,0.61,0.53,0.41,0.21,0,0,0,5.22,0
42339,2017,11,0,0,0.05,0.3,0.5,0.62,0.67,0.7,0.67,0.62,0.51,0.34,0.11,0,0,0,5.09,0
42339,2018,1,0,0,0.01,0.2,0.4,0.52,0.58,0.6,0.59,0.58,0.51,0.39,0.21,0.01,0,0,4.61,0
42339,2018,4,0,0.03,0.35,0.64,0.8,0.89,0.92,0.92,0.91,0.88,0.83,0.71,0.53,0.23,0,0,8.63,0
42339,2018,5,0,0.06,0.42,0.78,1,1.1,1.15,1.18,1.2,1.16,1.05,0.88,0.63,0.32,0.03,0,10.98,0
42339,2018,6,0,0.09,0.45,0.8,1.05,1.27,1.36,1.4,1.39,1.4,1.26,1.04,0.73,0.4,0.08,0,12.72,0
42339,2018,8,0,0.03,0.26,0.61,0.91,1.15,1.42,1.59,1.54,1.37,1.2,0.94,0.63,0.27,0.02,0,11.95,0
42339,2018,9,0,0.01,0.25,0.55,0.8,0.94,1.07,1.1,1.08,0.99,0.78,0.63,0.4,0.11,0,0,8.72,0
42339,2018,10,0,0,0.2,0.49,0.66,0.74,0.78,0.81,0.8,0.74,0.64,0.49,0.22,0,0,0,6.57,0
42339,2018,12,0,0,0.03,0.25,0.42,0.52,0.56,0.57,0.55,0.51,0.42,0.29,0.1,0,0,0,4.22,0
42339,2019,1,0,0,0.02,0.25,0.48,0.61,0.71,0.73,0.69,0.62,0.55,0.4,0.19,0.01,0,0,5.25,0
42339,2019,2,0,0,0.05,0.32,0.55,0.7,0.78,0.83,0.76,0.69,0.64,0.51,0.29,0.05,0,0,6.17,0
42339,2019,3,0,0,0.2,0.48,0.64,0.75,0.86,0.86,0.83,0.81,0.75,0.59,0.39,0.11,0,0,7.26,0
42339,2019,4,0,0.04,0.35,0.58,0.73,0.81,0.86,0.89,0.88,0.85,0.79,0.66,0.44,0.18,0.01,0,8.07,0
42339,2019,5,0,0.08,0.44,0.73,0.9,0.98,1.04,1.06,1.07,1.01,0.91,0.79,0.59,0.32,0.04,0,9.96,0
42339,2019,6,0,0.09,0.44,0.74,0.93,1.1,1.16,1.16,1.19,1.13,1.01,0.85,0.63,0.35,0.08,0,10.87,0
42339,2019,7,0,0.05,0.34,0.72,0.97,1.2,1.28,1.32,1.34,1.23,1.05,0.82,0.57,0.32,0.07,0,11.29,0
42339,2019,8,0,0.03,0.24,0.57,0.91,1.07,1.23,1.26,1.26,1.23,1.01,0.77,0.51,0.23,0.02,0,10.36,0
42339,2019,9,0,0.01,0.25,0.59,0.89,1.06,1.16,1.16,1.11,0.99,0.82,0.62,0.37,0.11,0,0,9.15,0
42339,2019,10,0,0,0.12,0.42,0.6,0.7,0.75,0.78,0.78,0.72,0.61,0.47,0.25,0.02,0,0,6.23,0
42339,2019,11,0,0,0.03,0.29,0.6,0.83,0.98,1.03,1.03,0.92,0.75,0.52,0.22,0.01,0,0,7.21,0
42339,2019,12,0,0,0.01,0.17,0.42,0.57,0.66,0.67,0.63,0.58,0.5,0.38,0.19,0.01,0,0,4.78,0
42339,2020,1,0,0,0.01,0.21,0.45,0.6,0.7,0.72,0.7,0.67,0.6,0.43,0.2,0.01,0,0,5.32,0
42339,2020,2,0,0,0.06,0.31,0.5,0.62,0.67,0.73,0.72,0.71,0.63,0.48,0.28,0.04,0,0,5.77,0
42339,2020,3,0,0,0.17,0.48,0.7,0.86,0.85,0.89,0.88,0.87,0.81,0.62,0.39,0.11,0,0,7.6,0
42339,2020,4,0,0.03,0.31,0.6,0.77,0.85,0.93,1,1.08,1.11,0.95,0.73,0.51,0.23,0.01,0,9.1,0
42339,2020,5,0,0.07,0.41,0.67,0.8,0.86,0.95,0.96,0.94,0.91,0.87,0.71,0.54,0.32,0.04,0,9.04,0
42339,2020,6,0,0.09,0.38,0.67,0.88,1.03,1.04,1.04,1.09,1.07,0.93,0.76,0.56,0.31,0.07,0,9.9,0
42339,2020,7,0,0.06,0.3,0.57,0.81,1.03,1.25,1.31,1.26,1.14,1,0.82,0.56,0.27,0.05,0,10.42,0
42339,2020,8,0,0.03,0.19,0.45,0.73,0.98,1.15,1.32,1.21,1.13,0.96,0.64,0.39,0.18,0.02,0,9.37,0
42339,2020,9,0,0.01,0.17,0.45,0.72,0.95,1.01,1.19,1.29,1.03,0.76,0.52,0.3,0.13,0,0,8.53,0
42339,2020,10,0,0,0.02,0.21,0.42,0.58,0.69,0.75,0.78,0.75,0.72,0.59,0.38,0.11,0,0,6,0
42339,2020,11,0,0,0,0.14,0.36,0.51,0.62,0.67,0.69,0.66,0.59,0.46,0.28,0.05,0,0,5,0
42339,2020,12,0,0,0,0.05,0.24,0.39,0.49,0.54,0.55,0.55,0.49,0.41,0.27,0.03,0,0,4,0
42339,2021,1,0,0,0.01,0.09,0.28,0.48,0.61,0.69,0.7,0.66,0.6,0.47,0.29,0.03,0,0,4.92,0
42339,2021,2,0,0,0.05,0.27,0.42,0.53,0.56,0.58,0.6,0.58,0.53,0.42,0.27,0.05,0,0,4.85,0
42339,2021,3,0,0,0.16,0.44,0.61,0.74,0.81,0.86,0.86,0.84,0.8,0.68,0.45,0.14,0,0,7.39,0
