INDEX,YEAR,MN,5HR,6HR,7HR,8HR,9HR,10HR,11HR,12HR,13HR,14HR,15HR,16HR,17HR,18HR,19HR,20HR,DTRAD,BHSS
42809,2021,11,0,0,0.01,0.19,0.63,1.14,1.54,1.76,1.8,1.69,1.4,0.97,0.47,0.06,0,0,11.66,6.2
42809,2021,12,0,0,0.01,0.18,0.55,1.07,1.45,1.63,1.77,1.58,1.31,0.82,0.38,0.05,0,0,10.8,4.1
42809,2022,3,0,0,0.07,0.45,0.96,1.53,2.02,2.29,2.35,2.27,1.93,1.49,0.9,0.28,0,0,16.54,7.7
42809,2022,4,0,0,0.12,0.48,0.99,1.55,1.9,2.25,2.42,2.39,2.09,1.54,0.96,0.34,0.02,0,17.04,6.8
42809,2022,5,0,0.01,0.22,0.61,1.18,1.74,2.04,2.31,2.4,2.42,2.06,1.6,0.98,0.44,0.07,0,18.09,6.1
42809,2022,6,0,0.02,0.22,0.6,1.06,1.5,1.9,2.12,2.09,1.91,1.64,1.31,0.91,0.44,0.1,0,15.83,3.7
42809,2022,7,0,0.02,0.26,0.75,1.32,1.77,2.2,2.18,2.15,1.76,1.54,1.34,0.88,0.5,0.09,0,16.78,5.1
42809,2022,8,0,0,0.18,0.56,0.98,1.51,1.84,1.99,2.04,1.86,1.37,0.99,0.8,0.34,0.03,0,14.49,4.3
42809,2022,9,0,0,0.09,0.49,1.04,1.59,1.95,2,1.92,1.7,1.41,0.99,0.61,0.26,0,0,14.04,4.4
42809,2022,10,0,0,0.04,0.36,0.98,1.59,2,2.06,2.1,1.87,1.54,1.3,0.73,0.18,0,0,14.74,6.4
42809,2022,11,0,0,0.01,0.19,0.72,1.39,1.84,2.12,2.18,2.07,1.7,1.17,0.56,0.07,0,0,14.01,7.4
42809,2022,12,0,0,0,0.12,0.47,1.02,1.39,1.59,1.68,1.57,1.29,0.86,0.38,0.03,0,0,10.39,3.1
42809,2023,1,0,0,0.01,0.16,0.56,1.09,1.57,1.93,2.04,1.9,1.54,1.01,0.43,0.05,0,0,12.29,3.8
42809,2023,2,0,0,0.03,0.25,0.82,1.52,2.09,2.41,2.52,2.34,1.91,1.34,0.67,0.12,0,0,16.01,5.9
42809,2023,3,0,0,0.07,0.45,1.04,1.66,2.11,2.36,2.37,2.17,1.73,1.32,0.7,0.22,0,0,16.19,5.4
42809,2023,4,0,0,0.14,0.61,1.28,1.93,2.48,2.81,2.79,2.42,2.07,1.55,0.97,0.36,0.02,0,19.44,7.4
42809,2023,5,0,0.02,0.26,0.72,1.32,1.95,2.39,2.68,2.71,2.57,2.15,1.75,1.16,0.5,0.06,0,20.24,7.5
42809,2023,6,0,0.02,0.25,0.58,1.05,1.51,1.83,2.22,2.11,2.18,1.76,1.45,0.92,0.39,0.08,0,16.35,4.1
43185,1993,1,0,0,0.07,0.48,1.24,2.04,2.62,2.77,2.98,2.82,2.24,1.56,0.76,0.17,0,0,19.76,7.9
43185,1993,5,0,0.01,0.29,1.02,1.85,2.6,3.13,3.41,3.42,3.28,2.81,2.11,1.22,0.39,0.02,0,25.56,7.9
43185,1993,6,0,0.02,0.3,0.98,1.73,2.38,2.65,2.99,2.81,2.73,2.11,1.47,0.84,0.28,0.02,0,21.31,7
43185,1993,8,0,0.01,0.22,0.77,1.42,2,2.56,2.73,2.67,2.62,2.08,1.45,0.81,0.26,0.02,0,19.62,4.8
43185,1993,9,0,0,0.2,0.74,1.34,1.86,2.25,2.54,2.74,2.61,2.22,1.57,0.89,0.27,0.01,0,19.23,6.4
43185,1993,10,0,0,0.15,0.68,1.38,1.97,2.5,2.71,2.53,2.42,1.92,1.27,0.62,0.14,0,0,18.31,6.6
43185,1993,11,0,0,0.08,0.57,1.37,2.04,2.57,2.87,2.91,2.73,2.19,1.43,0.63,0.11,0,0,19.49,8.5
43185,1993,12,0,0,0.06,0.46,1.14,1.83,2.33,2.6,2.69,2.39,1.89,1.25,0.53,0.08,0,0,17.25,7
43185,1994,1,0,0,0.06,0.46,1.11,1.82,2.32,2.6,2.88,2.65,2.15,1.45,0.65,0.1,0,0,18.26,8.3
43185,1994,2,0,0,0.08,0.61,1.19,2.23,2.6,2.78,2.58,2.85,2.46,1.79,0.92,0.2,0,0,20.28,9
43185,1994,7,0,0,0.13,0.51,1.03,1.68,2.13,2.14,2.14,1.67,1.35,0.97,0.51,0.15,0,0,14.4,3.1
43185,1994,8,0,0,0.13,0.61,1.15,1.7,2.03,2.22,2.22,1.94,1.66,1.1,0.51,0.14,0,0,15.41,3.7
43185,1995,1,0,0,0.03,0.25,0.8,1.42,1.82,2.04,2.08,1.99,1.51,0.87,0.31,0.04,0,0,13.14,6.2
43185,1995,2,0,0,0.06,0.55,1.29,1.93,2.49,2.8,2.91,2.77,2.35,1.64,0.75,0.11,0,0,19.65,9.8
43185,1996,11,0,0,0.02,0.26,0.85,1.38,1.82,1.92,1.95,1.68,1.18,0.65,0.17,0.03,0,0,11.91,7.9
43185,1996,12,0,0,0,0.06,0.45,1.08,1.52,1.75,1.7,1.53,1.12,0.57,0.15,0.01,0,0,9.94,6.8
43185,1997,4,0,0,0.19,0.78,1.42,1.93,2.31,2.8,3.06,2.92,2.44,1.69,0.83,0.22,0,0,20.59,7.9
43185,1997,6,0,0,0.2,0.67,1.26,1.81,2.25,2.51,2.52,2.36,1.74,1.15,0.75,0.33,0.04,0,17.59,5.2
43185,1997,7,0,0,0.13,0.53,1.05,1.59,2.08,2.23,2.27,1.94,1.65,1.06,0.64,0.2,0.01,0,15.38,4.8
43185,1997,8,0,0,0.14,0.57,1.09,1.73,2.12,2.33,2.52,2.29,1.91,1.28,0.56,0.14,0,0,16.68,6.7
43185,1997,9,0,0,0.09,0.52,1.16,1.58,1.98,2.09,2.03,1.9,1.68,1.17,0.5,0.08,0,0,14.78,4.7
43185,1997,10,0,0,0.02,0.24,0.83,1.23,1.5,1.64,1.7,1.56,1.21,0.76,0.27,0.02,0,0,10.97,7.4
43185,1997,11,0,0,0.1,0.53,1.11,1.63,1.95,1.96,1.99,1.66,1.3,0.75,0.19,0.01,0,0,13.19,6.4
43185,1997,12,0,0,0.03,0.34,0.8,1.23,1.93,2.08,2.07,1.97,1.38,0.78,0.24,0.03,0,0,12.89,5.9
43185,1998,1,0,0,0.02,0.27,0.9,1.58,1.99,2.2,2.17,2.1,1.74,1.18,0.49,0.08,0,0,14.7,8.6
43185,1998,2,0,0,0.02,0.31,0.94,1.58,1.99,2.36,2.55,2.47,2.02,1.44,0.69,0.12,0,0,16.49,9.5
43185,1998,4,0,0,0.17,0.71,1.35,2.01,2.47,2.64,2.7,2.6,2.28,1.66,0.91,0.25,0.01,0,19.75,9.1
43185,1998,5,0,0,0.2,0.76,1.32,1.89,2.38,2.68,2.78,2.61,2.19,1.54,0.83,0.21,0,0,19.32,9.9
43185,1998,6,0,0,0.17,0.55,0.94,1.42,1.8,2,2.04,1.89,1.57,1.1,0.66,0.24,0.01,0,14.38,4.9
43185,1998,7,0,0,0.12,0.5,0.93,1.43,1.78,1.84,1.89,1.74,1.48,1.13,0.7,0.22,0.01,0,13.98,4.7
43185,1998,8,0,0,0.1,0.42,0.83,1.27,1.4,1.6,1.7,1.67,1.48,1.21,0.65,0.18,0.01,0,12.51,4.1
43185,1998,9,0,0,0.09,0.47,1.04,1.76,2.13,2.3,2.25,2.13,1.63,1.04,0.49,0.07,0,0,15.42,4.1
43185,1998,10,0,0,0.1,0.49,0.99,1.52,1.92,2,2.1,1.77,1.37,0.91,0.48,0.1,0,0,13.73,5.4
43185,1998,11,0,0,0.07,0.46,1.05,1.42,1.85,1.99,1.93,1.68,1.28,0.72,0.23,0.02,0,0,12.69,6.4
43185,1998,12,0,0,0.03,0.35,0.9,1.49,2,2.24,2.27,1.98,1.55,0.94,0.4,0.06,0,0,14.12,8.6
43185,1999,1,0,0,0.04,0.38,0.96,1.59,2.1,2.4,2.41,2.18,1.77,1.18,0.53,0.09,0,0,15.63,8.3
43185,1999,2,0,0,0.05,0.41,1.01,1.79,2.38,2.69,2.77,2.58,2.13,1.43,0.71,0.17,0,0,18.1,8.8
43185,1999,3,0,0,0.08,0.51,1.16,1.8,2.37,2.61,2.63,2.5,2.07,1.42,0.67,0.14,0,0,17.97,7.5
43185,1999,4,0,0,0.16,0.61,1.2,1.98,2.5,2.78,2.79,2.5,2.12,1.51,0.78,0.22,0.01,0,19.16,8.4
43185,1999,5,0,0.01,0.2,0.68,1.23,1.71,2,2.29,2.38,2.28,1.85,1.29,0.7,0.21,0.01,0,16.83,7.2
43185,1999,8,0,0.01,0.18,0.6,1.07,1.35,1.7,1.99,1.95,1.82,1.56,1.07,0.58,0.18,0.02,0,14.09,3.8
43185,1999,9,0,0,0.08,0.53,1.24,1.96,2.05,2.42,2.36,2.14,1.92,1.27,0.58,0.08,0,0,16.62,4.6
43185,1999,10,0,0,0.1,0.55,0.97,1.7,2.32,2.45,2.35,1.86,1.43,0.98,0.37,0.03,0,0,15.1,6.1
43185,1999,11,0,0,0.1,0.56,1.17,1.89,2.2,2.3,2.26,1.94,1.43,0.76,0.19,0.01,0,0,14.81,7.3
43185,1999,12,0,0,0.02,0.39,1.05,1.69,2.14,2.4,2.46,2.21,1.75,1.11,0.45,0.05,0,0,15.71,8.6
43185,2000,6,0,0,0.21,0.52,0.99,1.45,1.75,1.82,1.43,1.47,1.36,0.86,0.61,0.25,0.04,0,12.77,4.3
43185,2000,7,0,0.01,0.17,0.5,0.98,1.43,1.87,1.85,1.79,1.64,1.27,0.94,0.66,0.31,0.04,0,13.47,4.5
43185,2000,10,0,0,0.14,0.62,1.18,1.82,2.13,2.39,2.34,2.17,1.74,1.34,0.7,0.14,0.01,0,16.72,6.6
43185,2001,1,0,0,0.04,0.35,0.92,1.51,1.99,2.31,2.42,2.25,1.87,1.33,0.68,0.19,0.01,0,15.88,7.2
43185,2001,2,0,0,0.07,0.47,1.16,1.79,2.42,2.77,2.8,2.72,2.36,1.72,0.94,0.27,0.01,0,19.5,9.4
43185,2001,3,0,0,0.09,0.47,1.12,1.73,2.28,2.62,2.72,2.57,2.19,1.6,0.82,0.21,0.01,0,18.43,7.7
43185,2001,4,0,0,0.1,0.59,1.13,1.85,2.21,2.5,2.67,2.38,1.93,1.4,0.84,0.29,0.01,0,17.9,7.9
43185,2001,6,0,0,0.19,0.63,1.11,1.52,1.73,2.12,2.19,2.05,1.7,1.08,0.66,0.27,0.04,0,15.29,4.1
43185,2001,7,0,0,0.2,0.68,1.16,1.66,2.19,2.44,2.32,2,1.67,1.21,0.76,0.3,0.04,0,16.63,5.1
43185,2001,8,0,0,0.14,0.51,1.04,1.46,1.72,1.95,1.98,1.87,1.71,1.22,0.78,0.26,0.03,0,14.66,3.5
43185,2001,10,0,0.01,0.16,0.66,1.35,1.86,2.28,2.37,2.52,2.46,1.75,1.29,0.63,0.15,0.01,0,17.5,6.3
43185,2001,12,0,0,0.05,0.36,0.94,1.5,1.96,2.25,2.19,1.96,1.55,0.95,0.37,0.06,0,0,14.13,7.6
43185,2002,2,0,0,0.06,0.49,1.3,2.07,2.71,2.99,3.13,2.89,2.43,1.77,0.91,0.2,0.01,0,20.95,8.9
43185,2002,4,0,0,0.22,0.86,1.65,2.31,2.77,3,3.07,2.86,2.5,1.79,0.87,0.15,0,0,22.03,9.7
43185,2002,5,0,0,0.04,0.51,1.34,2.01,2.47,2.58,2.46,2.37,2.06,1.34,0.56,0.05,0,0,17.79,7.3
43185,2002,6,0,0,0.12,0.54,1.08,1.63,1.89,1.86,1.74,1.68,1.38,0.98,0.56,0.18,0.01,0,13.65,5.1
43185,2002,8,0,0,0.05,0.27,0.57,0.85,1.19,1.45,1.6,1.38,1.12,0.93,0.51,0.14,0,0,10.07,4
43185,2002,12,0,0,0.03,0.31,0.85,1.43,1.78,1.96,1.93,1.67,1.31,0.8,0.33,0.03,0,0,12.42,7.4
43185,2003,1,0,0,0.02,0.32,0.81,1.25,1.71,1.93,2.03,1.81,1.51,1.06,0.51,0.1,0,0,13.06,7.5
43185,2003,2,0,0,0.05,0.42,0.99,1.5,1.85,2.05,2.12,2.16,1.88,1.37,0.76,0.18,0,0,15.33,9.3
43185,2003,5,0,0.02,0.34,0.93,1.74,2.39,2.53,2.54,2.55,2.54,2.31,1.82,1.02,0.41,0.04,0,21.18,7.9
43185,2003,6,0,0.03,0.28,0.78,1.34,1.84,2.3,2.52,2.3,2.27,1.9,1.18,0.84,0.32,0.04,0,17.93,4.6
43185,2004,3,0,0,0.23,0.96,1.74,2.54,3.24,3.41,3.48,3.35,2.92,2.12,1.21,0.42,0.05,0,25.66,8.7
43185,2004,4,0,0,0.29,1.02,1.75,2.32,2.74,2.85,3.03,3,2.63,1.85,1.08,0.27,0,0,22.83,8.4
43185,2004,5,0,0,0.35,0.97,1.64,2.17,2.44,2.81,2.94,2.82,2.66,2,1.17,0.4,0,0,22.39,8
43185,2004,6,0,0.05,0.39,0.93,1.52,1.97,2.27,2.43,2.59,2.34,2.01,1.72,1.1,0.51,0.08,0,19.92,6.6
43185,2004,7,0,0.01,0.17,0.66,1.32,1.91,2.21,2.32,2.11,2.13,1.89,1.46,0.82,0.37,0.03,0,17.39,4.2
43185,2004,8,0,0.05,0.3,0.92,1.64,2.25,2.62,2.71,2.88,2.55,2.36,1.81,0.97,0.35,0.05,0,21.48,6.8
43185,2004,9,0,0.11,0.4,0.98,1.64,2.04,2.24,2.52,2.67,2.54,2.33,1.72,1.01,0.43,0.09,0,20.73,5.4
43185,2004,10,0,0.02,0.15,0.71,1.3,1.83,2.27,2.39,2.36,2.08,1.69,1.32,0.61,0.11,0.02,0,16.87,5.7
43185,2005,6,0,0.03,0.29,0.77,1.37,1.89,2.29,2.44,2.48,2.32,2.05,1.54,0.92,0.38,0.03,0,18.79,5.9
43185,2005,7,0,0.02,0.26,0.7,1.18,1.63,1.77,1.94,1.92,1.64,1.42,1.09,0.69,0.29,0.01,0,14.57,4.8
43185,2005,8,0,0,0.18,0.66,1.32,2.01,2.39,2.44,2.51,2.63,2.19,1.61,0.94,0.31,0.02,0,19.22,5.6
43185,2005,10,0,0,0.07,0.47,1.13,1.56,1.8,1.96,2.15,1.78,1.56,1.1,0.64,0.16,0,0,14.39,4.1
43185,2005,11,0,0,0.05,0.48,1.21,1.78,2.18,2.48,2.57,2.3,1.92,1.31,0.63,0.1,0,0,17.02,6.6
43185,2005,12,0,0,0.02,0.38,0.97,1.67,2.15,2.47,2.54,2.34,1.89,1.29,0.56,0.08,0,0,16.37,5.7
43185,2006,1,0,0,0.01,0.3,0.94,1.67,2.28,2.72,2.8,2.66,2.27,1.66,0.89,0.23,0.01,0,18.43,7.9
43185,2006,2,0,0,0.11,0.68,1.48,2.26,2.79,3.11,3.16,2.96,2.54,1.81,0.91,0.14,0,0,21.95,9.5
43185,2006,3,0,0,0.22,0.93,1.77,2.23,2.57,2.88,3.03,2.79,2.42,1.76,0.91,0.18,0,0,21.69,8.1
43185,2006,4,0,0.01,0.34,1.02,1.72,2.31,2.71,2.8,2.85,2.77,2.43,1.89,1.04,0.24,0,0,22.12,8.1
43185,2006,5,0,0.02,0.33,0.91,1.49,1.99,2.35,2.61,2.82,2.74,2.38,1.86,1.14,0.41,0.02,0,21.08,7.7
43185,2006,6,0,0.02,0.28,0.8,1.37,1.89,2.18,2.36,2.47,2.4,2.06,1.41,0.89,0.36,0.03,0,18.51,5.9
43185,2006,7,0,0.01,0.28,0.76,1.3,1.78,2.03,2.23,2.31,2.04,1.57,1.21,0.76,0.27,0.02,0,16.59,4.7
43185,2006,8,0,0.01,0.24,0.82,1.4,1.85,2.21,2.38,2.37,1.98,1.64,1.22,0.72,0.21,0,0,17.05,4.2
43185,2006,10,0,0,0.12,0.66,1.35,1.98,2.34,2.38,2.4,2.16,1.87,1.37,0.73,0.13,0,0,17.48,6.6
43185,2006,11,0,0,0.06,0.5,1.19,1.79,2.22,2.38,2.4,2.27,1.83,1.2,0.54,0.07,0,0,16.44,5.9
43185,2006,12,0,0,0.02,0.38,1.07,1.76,2.28,2.51,2.53,2.41,1.94,1.35,0.62,0.09,0,0,16.95,7.1
43185,2007,1,0,0,0.03,0.44,1.22,1.95,2.5,2.75,2.79,2.64,2.26,1.53,0.74,0.11,0,0,18.96,7.8
43185,2007,2,0,0,0.1,0.69,1.52,2.2,2.58,2.85,2.87,2.66,2.28,1.67,0.82,0.13,0,0,20.37,8.8
43185,2007,3,0,0,0.17,0.8,1.59,2.24,2.68,2.99,3.08,2.92,2.56,1.9,1.02,0.23,0,0,22.18,8.6
43185,2007,4,0,0.01,0.3,1.03,1.75,2.4,2.79,3.1,3.15,3.06,2.73,2.06,1.18,0.33,0.01,0,23.88,9.6
43185,2007,5,0,0.01,0.31,0.94,1.65,2.27,2.51,2.8,2.87,2.75,2.47,1.91,1.16,0.41,0.03,0,22.09,8.4
43185,2007,6,0,0.02,0.29,0.79,1.35,1.86,2.11,2.26,2.25,2.14,1.86,1.4,0.9,0.36,0.03,0,17.62,5.4
43185,2007,7,0,0.02,0.33,0.9,1.46,2.07,2.34,2.48,2.48,2.43,2.03,1.62,0.98,0.35,0.02,0,19.51,0
43185,2007,8,0,0.01,0.24,0.67,1.2,1.69,1.95,2.11,2.15,2.05,1.83,1.38,0.81,0.28,0.01,0,16.37,4.5
43185,2007,9,0,0,0.18,0.64,1.35,1.82,1.95,2.09,2.02,1.93,1.58,1.19,0.63,0.19,0,0,15.58,4.9
43185,2007,10,0,0,0.16,0.66,1.26,1.83,2,2.1,2.13,2.03,1.54,1.08,0.5,0.07,0,0,15.36,4.8
43185,2007,11,0,0,0.07,0.6,1.46,2.21,2.65,2.79,2.82,2.62,2.24,1.55,0.69,0.09,0.03,0,19.82,8.5
43185,2007,12,0,0,0.02,0.33,0.98,1.65,2.19,2.49,2.48,2.33,1.94,1.29,0.63,0.11,0,0,16.43,6.4
43185,2008,1,0,0,0.01,0.27,0.95,1.67,2.2,2.66,2.71,2.68,2.27,1.62,0.89,0.21,0,0,18.15,7.7
43185,2008,2,0,0,0.01,0.33,1,1.69,2.24,2.55,2.72,2.56,2.24,1.77,1.04,0.34,0.01,0,18.49,7.6
43185,2008,3,0,0,0.06,0.54,1.25,1.96,2.4,2.63,2.73,2.71,2.47,1.93,1.18,0.42,0.01,0,20.28,6.8
43185,2008,4,0,0,0.2,0.81,1.61,2.26,2.83,2.99,3.1,3.03,2.59,1.97,1.23,0.46,0.03,0,23.11,8.9
43185,2008,5,0,0.01,0.27,0.83,1.6,2.25,2.61,2.85,2.92,2.84,2.47,1.81,1.1,0.44,0.04,0,22.04,8.7
43185,2008,6,0,0.08,0.46,1.03,1.68,2.2,2.68,2.9,2.77,2.35,1.92,1.21,0.74,0.24,0.01,0,20.26,5.8
43185,2008,7,0,0.01,0.21,0.62,1.19,1.67,2.1,2.27,2.3,2.18,1.74,1.3,0.75,0.3,0.03,0,16.67,4.7
43185,2008,8,0,0.01,0.24,0.78,1.39,1.76,2.16,2.5,2.62,2.38,2.08,1.48,0.79,0.25,0.01,0,18.46,5.1
43185,2008,9,0,0.01,0.25,0.88,1.51,1.98,2.34,2.6,2.59,2.35,1.9,1.24,0.57,0.11,0,0,18.32,5
43185,2008,10,0,0.01,0.28,0.95,1.75,2.26,2.72,2.86,2.8,2.51,1.86,1.18,0.46,0.03,0,0,19.67,7.1
43185,2008,11,0,0,0.19,0.81,1.51,2.03,2.4,2.44,2.36,2.02,1.43,0.87,0.3,0.01,0,0,16.36,6.1
43185,2008,12,0,0,0.08,0.57,1.28,2,2.49,2.84,2.78,2.49,1.89,1.11,0.36,0.01,0,0,17.93,7.1
43185,2009,1,0,0,0.05,0.51,1.28,2.06,2.6,2.97,2.98,2.73,2.22,1.47,0.63,0.07,0,0,19.58,8.1
43185,2009,2,0,0,0.08,0.61,1.44,2.17,2.85,3.21,3.28,2.92,2.46,1.68,0.8,0.12,0,0,21.62,9.3
43185,2009,4,0,0.02,0.41,1.05,1.82,2.49,3.06,3.45,3.51,3.22,2.63,1.84,0.95,0.2,0,0,24.66,8.7
43185,2009,5,0,0.07,0.49,1.19,1.88,2.54,2.91,3.21,3.15,2.9,2.41,1.65,0.85,0.21,0,0,23.45,8.1
43185,2009,8,0,0.03,0.32,0.79,1.43,2.04,2.55,2.69,2.72,2.55,1.82,1.29,0.71,0.15,0,0,19.09,5.6
43185,2009,9,0,0.02,0.37,1,1.72,2.25,2.55,2.83,2.75,2.29,1.69,1.19,0.52,0.07,0,0,19.26,4.7
43185,2009,11,0,0.01,0.26,0.8,1.4,1.86,2.29,2.48,2.22,1.84,1.41,0.8,0.2,0,0,0,15.56,5.6
43185,2009,12,0,0,0.18,0.72,1.41,2.03,2.47,2.65,2.56,2.18,1.57,0.83,0.21,0,0,0,16.82,6.8
43185,2010,9,0,0.04,0.36,0.94,1.4,1.75,2.14,2.15,2.07,1.93,1.6,0.95,0.37,0.02,0,0,15.72,4.8
43185,2011,1,0,0,0.02,0.4,1,1.48,1.78,1.86,1.76,1.48,0.99,0.43,0.03,0,0,0,11.23,8.2
43185,2011,12,0,0,0.02,0.35,0.95,1.55,2.14,2.37,2.47,2.29,1.75,1.16,0.54,0.08,0,0,15.66,6.4
43185,2012,1,0,0,0.01,0.29,0.97,1.66,2.12,2.49,2.64,2.42,2.09,1.58,0.82,0.21,0.02,0,17.33,8.6
43185,2012,3,0,0,0.13,0.69,1.42,2.12,2.66,2.98,3.03,2.82,2.3,1.6,0.83,0.17,0,0,20.75,8.7
43185,2012,5,0,0.05,0.43,1.04,1.81,2.33,2.87,3.34,3.29,3.06,2.47,1.62,0.82,0.17,0,0,23.3,8
43185,2012,6,0,0.04,0.33,0.84,1.38,2.02,2.41,2.45,2.48,2.26,1.65,1.19,0.7,0.24,0.01,0,18.01,5.1
43185,2012,7,0,0.02,0.27,0.74,1.16,1.63,1.91,2,1.9,1.69,1.39,1.07,0.56,0.19,0.01,0,14.53,3.5
43185,2012,8,0,0.02,0.3,0.82,1.4,2.17,2.52,2.75,2.72,2.44,2.02,1.37,0.69,0.21,0.01,0,19.43,4.8
43185,2012,9,0,0.02,0.35,0.94,1.62,2.32,2.69,2.76,2.61,2.19,1.74,1.12,0.52,0.12,0.01,0,18.99,4.3
43185,2013,1,0,0,0.11,0.6,1.83,2.28,2.66,2.69,2.38,1.88,1.44,0.69,0.12,0,0,0,16.67,7.8
43185,2013,3,0,0.12,0.51,1.33,2.55,3.13,3.49,2.4,3.07,2.7,1.68,1.07,0.36,0.02,0,0,22.42,8.3
43185,2013,6,0,0.04,0.67,1.31,1.8,1.9,1.77,1.49,1.45,1.68,1.16,0.79,0.33,0.13,0.07,0,14.59,5.1
43185,2013,8,0,0.11,0.95,1.71,2.29,2.94,3.11,2.9,2.13,2.04,1.35,0.8,0.41,0.07,0.01,0,20.81,5.5
43185,2013,9,0,0.05,0.95,1.61,2.21,2.45,2.8,2.7,2.35,1.94,1.41,0.77,0.31,0.17,0.09,0,19.81,4.7
43185,2013,11,0,0.09,1.09,1.88,2.52,2.79,3.14,3.08,2.44,2.12,1.28,0.53,0.3,0.27,0.07,0,21.61,6.5
43185,2014,6,0,0.03,0.33,0.88,1.48,2.12,2.55,2.64,2.71,2.41,1.96,1.48,0.86,0.33,0.03,0,19.83,0
43185,2014,7,0,0.02,0.24,0.64,1.17,1.62,2.01,2.18,2.16,2,1.6,1.05,0.65,0.27,0.02,0,15.63,0
43185,2014,8,0,0.01,0.26,0.82,1.32,1.85,2.45,2.56,2.52,2.18,1.9,1.39,0.77,0.26,0.01,0,18.3,0
43185,2014,9,0,0,0.2,0.69,1.36,2.02,2.29,2.55,2.5,2.21,1.83,1.21,0.67,0.15,0,0,17.68,0
43185,2014,10,0,0,0.16,0.7,1.3,1.95,2.34,2.64,2.49,2.14,1.88,1.27,0.67,0.14,0,0,17.68,0
43185,2014,11,0,0,0.07,0.51,1.1,1.71,2.24,2.53,2.41,2.11,1.7,1.06,0.47,0.07,0,0,15.97,0
43185,2014,12,0,0,0.04,0.44,1.1,1.7,2.12,2.33,2.28,2,1.6,1.07,0.46,0.06,0,0,15.21,0
43185,2015,1,0,0,0.07,0.56,1.28,1.99,2.51,2.73,2.69,2.33,1.99,1.33,0.59,0.12,0,0,18.18,8.8
43185,2015,2,0,0,0.11,0.64,1.43,2.19,2.66,3.15,3.14,2.83,2.28,1.54,0.75,0.13,0,0,20.83,9.4
43185,2015,3,0,0,0.24,0.87,1.58,2.31,2.92,3.29,3.28,2.95,2.45,1.72,0.9,0.21,0,0,22.71,8.1
43185,2015,4,0,0.01,0.32,0.93,1.52,2.08,2.44,2.63,2.66,2.59,2.3,1.69,1,0.3,0.01,0,20.46,8.2
43185,2015,5,0,0.03,0.37,1.03,1.59,2.27,2.85,3.07,3.08,2.8,2.39,1.77,1.02,0.39,0.02,0,22.67,8.3
43185,2015,6,0,0.02,0.23,0.69,1.17,1.59,1.9,2.07,2.08,1.9,1.55,1.19,0.81,0.32,0.03,0,15.54,4
43185,2015,7,0,0.03,0.31,0.88,1.53,2.23,2.76,3,2.9,2.55,2.03,1.46,0.84,0.32,0.02,0,20.86,6.2
43185,2015,8,0,0.01,0.23,0.63,1.2,1.82,2.28,2.74,2.63,2.23,1.8,1.21,0.65,0.19,0,0,17.64,5.3
43185,2015,9,0,0.01,0.28,0.79,1.38,2.13,2.51,2.43,2.32,2.09,1.58,1.13,0.55,0.11,0,0,17.29,4.6
43185,2015,10,0,0,0.36,1.05,1.67,2.25,2.53,2.69,2.56,2.31,1.75,1.06,0.43,0.04,0,0,18.69,0
43185,2015,11,0,0,0.18,0.7,1.28,1.82,2.1,2.32,2.09,1.76,1.32,0.74,0.23,0.01,0,0,14.53,0
43185,2015,12,0,0,0.13,0.67,1.32,1.91,2.36,2.58,2.47,2.17,1.64,1.02,0.35,0.01,0,0,16.65,0
43284,1993,5,0,0.01,0.32,0.86,1.33,1.68,2.33,2.72,2.73,2.61,2.21,1.73,1.16,0.52,0.1,0,20.31,5.4
43284,1993,6,0,0.12,0.43,0.7,1.19,1.59,1.88,1.99,1.88,1.73,1.77,1.46,0.87,0.43,0.1,0,16.14,2
43284,1993,7,0,0.02,0.23,0.46,0.8,1.09,1.35,1.53,1.61,1.53,1.21,0.85,0.51,0.26,0.06,0,11.52,2
43284,1993,8,0,0.02,0.28,0.68,1.19,1.49,1.81,2.16,2.08,1.9,1.61,1.13,0.75,0.32,0.05,0,15.49,2.7
43284,1993,9,0,0.03,0.3,0.73,1.22,1.49,1.97,2.13,2.42,2.11,1.92,1.54,0.96,0.48,0.11,0,17.41,3.4
43284,1993,10,0,0.03,0.27,0.69,1.14,1.56,1.68,1.66,1.9,1.85,1.58,1.11,0.49,0.18,0.02,0,14.15,3.4
43284,1994,2,0,0,0.09,0.58,1.25,1.85,2.21,2.32,2.39,2.27,1.75,1.1,0.51,0.08,0,0,16.41,9
43284,1994,3,0,0,0.1,0.64,1.31,1.79,2.08,2.45,2.58,2.38,1.89,1.2,0.54,0.09,0,0,17.05,7.5
43284,1994,5,0,0,0.15,0.68,1.15,1.62,2.1,2.66,2.67,2.47,2.02,1.41,0.64,0.15,0,0,17.71,7.2
43284,1997,6,0,0.02,0.26,0.74,1.1,1.41,1.53,1.44,1.62,1.58,1,0.72,0.5,0.19,0.01,0,12.14,3.3
43284,1997,7,0,0,0.17,0.46,0.72,0.9,1.08,1.08,1.16,1.06,0.87,0.77,0.65,0.39,0.08,0,9.37,0.7
43284,1997,8,0,0,0.14,0.46,0.93,1.24,1.71,1.88,1.9,1.78,1.44,0.97,0.56,0.2,0.02,0,13.19,2.3
43284,1997,9,0,0.04,0.28,0.85,1.29,1.88,2.06,2.18,2.24,2.19,1.9,1.36,0.72,0.31,0.05,0,17.36,5.1
