STATION,DATETIME,DIFFUSE MJ/m^2,GLOBAL MJ/m^2,YEAR,MONTH,HOUR,HOUR_SIN,HOUR_COS,MONTH_SIN,MONTH_COS,DIRECT MJ/m^2
Mumbai,2022-09-15 06:00:00,0.0,0.0,2022,9,6,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.0
Mumbai,2022-09-15 07:00:00,0.08,0.11,2022,9,7,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.03
Mumbai,2022-09-15 08:00:00,0.27,0.42,2022,9,8,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.14999999999999997
Mumbai,2022-09-15 09:00:00,0.52,0.79,2022,9,9,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.27
Mumbai,2022-09-15 10:00:00,0.75,1.19,2022,9,10,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.43999999999999995
Mumbai,2022-09-15 11:00:00,1.0,1.49,2022,9,11,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.49
Mumbai,2022-09-15 12:00:00,0.91,1.66,2022,9,12,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.7499999999999999
Mumbai,2022-09-15 13:00:00,0.72,1.63,2022,9,13,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.9099999999999999
Mumbai,2022-09-15 14:00:00,0.78,1.75,2022,9,14,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.97
Mumbai,2022-09-15 15:00:00,0.93,1.64,2022,9,15,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.7099999999999999
Mumbai,2022-09-15 16:00:00,0.74,1.04,2022,9,16,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.30000000000000004
Mumbai,2022-09-15 17:00:00,0.43,0.55,2022,9,17,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.12000000000000005
Mumbai,2022-09-15 18:00:00,0.11,0.12,2022,9,18,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.009999999999999995
Mumbai,2022-09-15 19:00:00,0.0,0.0,2022,9,19,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.0
Mumbai,2022-09-15 20:00:00,0.0,0.0,2022,9,20,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0
Mumbai,2023-01-15 05:00:00,0.0,0.0,2023,1,5,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0
Mumbai,2023-01-15 06:00:00,0.0,0.0,2023,1,6,1.0,6.123233995736766e-17,0.0,1.0,0.0
Mumbai,2023-01-15 07:00:00,0.03,0.03,2023,1,7,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0
Mumbai,2023-01-15 08:00:00,0.21,0.25,2023,1,8,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.04000000000000001
Mumbai,2023-01-15 09:00:00,0.4,0.97,2023,1,9,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.57
Mumbai,2023-01-15 10:00:00,0.52,1.6,2023,1,10,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.08
Mumbai,2023-01-15 11:00:00,0.62,1.98,2023,1,11,0.258819045102521,-0.9659258262890682,0.0,1.0,1.3599999999999999
Mumbai,2023-01-15 12:00:00,0.69,2.32,2023,1,12,1.2246467991473532e-16,-1.0,0.0,1.0,1.63
Mumbai,2023-01-15 13:00:00,0.7,2.44,2023,1,13,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.74
Mumbai,2023-01-15 14:00:00,0.64,2.25,2023,1,14,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.6099999999999999
Mumbai,2023-01-15 15:00:00,0.56,1.85,2023,1,15,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.29
Mumbai,2023-01-15 16:00:00,0.42,1.1,2023,1,16,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.6800000000000002
Mumbai,2023-01-15 17:00:00,0.23,0.25,2023,1,17,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.01999999999999999
Mumbai,2023-01-15 18:00:00,0.03,0.03,2023,1,18,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
Mumbai,2023-01-15 19:00:00,0.0,0.0,2023,1,19,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0
Mumbai,2023-01-15 20:00:00,0.0,0.0,2023,1,20,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0
Ranchi,1993-04-15 05:00:00,0.0,0.0,1993,4,5,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.0
Ranchi,1993-04-15 06:00:00,0.03,0.03,1993,4,6,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0
Ranchi,1993-04-15 07:00:00,0.25,0.39,1993,4,7,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.14
Ranchi,1993-04-15 08:00:00,0.46,1.01,1993,4,8,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.55
Ranchi,1993-04-15 09:00:00,0.64,1.77,1993,4,9,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1.13
Ranchi,1993-04-15 10:00:00,0.79,2.56,1993,4,10,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1.77
Ranchi,1993-04-15 11:00:00,0.8,3.07,1993,4,11,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,2.2699999999999996
Ranchi,1993-04-15 12:00:00,0.8,3.27,1993,4,12,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,2.4699999999999998
Ranchi,1993-04-15 13:00:00,0.83,3.27,1993,4,13,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,2.44
Ranchi,1993-04-15 14:00:00,0.8,2.86,1993,4,14,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,2.0599999999999996
Ranchi,1993-04-15 15:00:00,0.73,2.2,1993,4,15,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1.4700000000000002
Ranchi,1993-04-15 16:00:00,0.65,1.77,1993,4,16,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1.12
Ranchi,1993-04-15 17:00:00,0.45,1.04,1993,4,17,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.5900000000000001
Ranchi,1993-04-15 18:00:00,0.24,0.5,1993,4,18,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.26
Ranchi,1993-04-15 19:00:00,0.03,0.06,1993,4,19,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.03
Ranchi,1993-04-15 20:00:00,0.0,0.0,1993,4,20,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0
Ranchi,1993-05-15 05:00:00,0.0,0.0,1993,5,5,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.0
Ranchi,1993-05-15 07:00:00,0.37,0.58,1993,5,7,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.20999999999999996
Ranchi,1993-05-15 08:00:00,0.57,1.27,1993,5,8,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.7000000000000001
Ranchi,1993-05-15 09:00:00,0.71,2.11,1993,5,9,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1.4
Ranchi,1993-05-15 10:00:00,0.82,2.58,1993,5,10,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.7600000000000002
Ranchi,1993-05-15 11:00:00,0.92,3.0,1993,5,11,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,2.08
Ranchi,1993-05-15 12:00:00,0.92,3.18,1993,5,12,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,2.2600000000000002
Ranchi,1993-05-15 13:00:00,0.92,2.94,1993,5,13,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,2.02
Ranchi,1993-05-15 14:00:00,0.9,2.38,1993,5,14,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,1.48
Ranchi,1993-05-15 15:00:00,0.84,2.06,1993,5,15,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,1.2200000000000002
Ranchi,1993-05-15 16:00:00,0.76,1.71,1993,5,16,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.95
Ranchi,1993-05-15 17:00:00,0.64,1.34,1993,5,17,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.7000000000000001
Ranchi,1993-05-15 18:00:00,0.34,0.67,1993,5,18,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.33
Ranchi,1993-05-15 19:00:00,0.07,0.14,1993,5,19,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.07
Ranchi,1993-05-15 20:00:00,0.0,0.0,1993,5,20,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.0
Ranchi,1993-07-15 05:00:00,0.0,0.0,1993,7,5,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0
Ranchi,1993-07-15 06:00:00,0.05,0.06,1993,7,6,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.009999999999999995
Ranchi,1993-07-15 07:00:00,0.3,0.38,1993,7,7,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.08000000000000002
Ranchi,1993-07-15 08:00:00,0.56,0.91,1993,7,8,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.35
Ranchi,1993-07-15 09:00:00,0.8,1.52,1993,7,9,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.72
Ranchi,1993-07-15 10:00:00,1.04,2.12,1993,7,10,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1.08
Ranchi,1993-07-15 11:00:00,1.16,2.58,1993,7,11,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,1.4200000000000002
Ranchi,1993-07-15 12:00:00,1.26,2.64,1993,7,12,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.3800000000000001
Ranchi,1993-07-15 13:00:00,1.24,2.6,1993,7,13,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,1.36
Ranchi,1993-07-15 14:00:00,1.09,2.24,1993,7,14,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,1.1500000000000001
Ranchi,1993-07-15 15:00:00,0.91,2.02,1993,7,15,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,1.1099999999999999
Ranchi,1993-07-15 16:00:00,0.7,1.39,1993,7,16,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.69
Ranchi,1993-07-15 17:00:00,0.56,0.93,1993,7,17,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.37
Ranchi,1993-07-15 18:00:00,0.33,0.43,1993,7,18,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.09999999999999998
Ranchi,1993-07-15 20:00:00,0.0,0.0,1993,7,20,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0
Ranchi,1993-08-15 05:00:00,0.0,0.0,1993,8,5,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.0
Ranchi,1993-08-15 08:00:00,0.57,0.74,1993,8,8,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.17000000000000004
Ranchi,1993-08-15 09:00:00,0.88,1.22,1993,8,9,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.33999999999999997
Ranchi,1993-08-15 10:00:00,1.02,1.74,1993,8,10,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.72
Ranchi,1993-08-15 11:00:00,1.22,2.06,1993,8,11,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.8400000000000001
Ranchi,1993-08-15 12:00:00,1.34,2.25,1993,8,12,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.9099999999999999
Ranchi,1993-08-15 13:00:00,1.23,2.14,1993,8,13,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.9100000000000001
Ranchi,1993-08-15 14:00:00,1.15,1.95,1993,8,14,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.8
Ranchi,1993-08-15 15:00:00,0.95,1.5,1993,8,15,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.55
Ranchi,1993-08-15 16:00:00,0.75,1.06,1993,8,16,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.31000000000000005
Ranchi,1993-08-15 17:00:00,0.46,0.67,1993,8,17,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.21000000000000002
Ranchi,1993-08-15 18:00:00,0.17,0.24,1993,8,18,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.06999999999999998
Ranchi,1993-08-15 19:00:00,0.01,0.02,1993,8,19,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.01
Ranchi,1993-08-15 20:00:00,0.0,0.0,1993,8,20,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0
Ranchi,1993-09-15 05:00:00,0.0,0.0,1993,9,5,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.0
Ranchi,1993-09-15 06:00:00,0.01,0.01,1993,9,6,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,0.0
Ranchi,1993-09-15 08:00:00,0.39,0.48,1993,9,8,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.08999999999999997
Ranchi,1993-09-15 09:00:00,0.74,0.87,1993,9,9,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.13
Ranchi,1993-09-15 10:00:00,1.02,1.08,1993,9,10,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.06000000000000005
Ranchi,1993-09-15 11:00:00,1.08,1.17,1993,9,11,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.08999999999999986
Ranchi,1993-09-15 12:00:00,1.13,1.72,1993,9,12,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.5900000000000001
Ranchi,1993-09-15 13:00:00,1.12,1.91,1993,9,13,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.7899999999999998
Ranchi,1993-09-15 14:00:00,1.04,1.69,1993,9,14,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.6499999999999999
Ranchi,1993-09-15 15:00:00,0.95,1.4,1993,9,15,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.44999999999999996
Ranchi,1993-09-15 16:00:00,0.62,0.84,1993,9,16,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.21999999999999997
Ranchi,1993-09-15 17:00:00,0.38,0.44,1993,9,17,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,0.06
Ranchi,1993-09-15 18:00:00,0.16,0.17,1993,9,18,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.010000000000000009
Ranchi,1993-09-15 19:00:00,0.01,0.01,1993,9,19,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,0.0
Ranchi,1993-09-15 20:00:00,0.0,0.0,1993,9,20,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0
Ranchi,1993-10-15 05:00:00,0.0,0.0,1993,10,5,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,0.0
Ranchi,1993-10-15 06:00:00,0.0,0.0,1993,10,6,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0
Ranchi,1993-10-15 07:00:00,0.12,0.17,1993,10,7,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.05000000000000002
Ranchi,1993-10-15 08:00:00,0.35,0.76,1993,10,8,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.41000000000000003
Ranchi,1993-10-15 09:00:00,0.57,1.47,1993,10,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,0.9
Ranchi,1993-10-15 10:00:00,0.73,2.07,1993,10,10,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.3399999999999999
Ranchi,1993-10-15 11:00:00,0.85,2.45,1993,10,11,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,1.6
Ranchi,1993-10-15 12:00:00,0.89,2.54,1993,10,12,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,1.65
Ranchi,1993-10-15 13:00:00,0.76,2.32,1993,10,13,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,1.5599999999999998
Ranchi,1993-10-15 14:00:00,0.79,2.22,1993,10,14,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1.4300000000000002
Ranchi,1993-10-15 15:00:00,0.69,1.84,1993,10,15,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,1.1500000000000001
Ranchi,1993-10-15 16:00:00,0.52,1.16,1993,10,16,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.6399999999999999
Ranchi,1993-10-15 17:00:00,0.3,0.62,1993,10,17,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.32
Ranchi,1993-10-15 18:00:00,0.06,0.1,1993,10,18,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.04000000000000001
Ranchi,1993-10-15 19:00:00,0.0,0.0,1993,10,19,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,0.0
Ranchi,1993-10-15 20:00:00,0.0,0.0,1993,10,20,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0
Ranchi,1993-11-15 05:00:00,0.0,0.0,1993,11,5,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.0
Ranchi,1993-11-15 06:00:00,0.0,0.0,1993,11,6,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.0
Ranchi,1993-11-15 07:00:00,0.1,0.12,1993,11,7,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.01999999999999999
Ranchi,1993-11-15 08:00:00,0.31,0.64,1993,11,8,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.33
Ranchi,1993-11-15 09:00:00,0.49,1.32,1993,11,9,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.8300000000000001
Ranchi,1993-11-15 10:00:00,0.61,1.93,1993,11,10,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.3199999999999998
Ranchi,1993-11-15 11:00:00,0.73,2.35,1993,11,11,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1.62
Ranchi,1993-11-15 12:00:00,0.77,2.58,1993,11,12,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1.81
Ranchi,1993-11-15 13:00:00,0.79,2.5,1993,11,13,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1.71
Ranchi,1993-11-15 14:00:00,0.72,2.29,1993,11,14,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1.57
Ranchi,1993-11-15 15:00:00,0.61,1.86,1993,11,15,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1.25
Ranchi,1993-11-15 16:00:00,0.48,1.19,1993,11,16,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.71
Ranchi,1993-11-15 17:00:00,0.25,0.52,1993,11,17,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.27
Ranchi,1993-11-15 18:00:00,0.03,0.05,1993,11,18,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.020000000000000004
Ranchi,1993-11-15 19:00:00,0.0,0.0,1993,11,19,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.0
Ranchi,1993-11-15 20:00:00,0.0,0.0,1993,11,20,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0
Ranchi,1993-12-15 05:00:00,0.0,0.0,1993,12,5,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0.0
Ranchi,1993-12-15 06:00:00,0.0,0.0,1993,12,6,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.0
Ranchi,1993-12-15 08:00:00,0.28,0.37,1993,12,8,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.08999999999999997
Ranchi,1993-12-15 09:00:00,0.51,1.11,1993,12,9,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.6000000000000001
Ranchi,1993-12-15 10:00:00,0.67,1.72,1993,12,10,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,1.0499999999999998
Ranchi,1993-12-15 11:00:00,0.75,2.21,1993,12,11,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,1.46
Ranchi,1993-12-15 12:00:00,0.79,2.4,1993,12,12,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,1.6099999999999999
Ranchi,1993-12-15 13:00:00,0.79,2.41,1993,12,13,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,1.62
Ranchi,1993-12-15 14:00:00,0.75,2.19,1993,12,14,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,1.44
Ranchi,1993-12-15 15:00:00,0.65,1.73,1993,12,15,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,1.08
Ranchi,1993-12-15 16:00:00,0.49,1.13,1993,12,16,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.6399999999999999
Ranchi,1993-12-15 17:00:00,0.28,0.46,1993,12,17,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.18
Ranchi,1993-12-15 18:00:00,0.03,0.04,1993,12,18,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.010000000000000002
Ranchi,1993-12-15 19:00:00,0.0,0.0,1993,12,19,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.0
Ranchi,1993-12-15 20:00:00,0.0,0.0,1993,12,20,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0
Ranchi,1994-07-15 05:00:00,0.0,0.0,1994,7,5,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0
Ranchi,1994-07-15 06:00:00,0.02,0.02,1994,7,6,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.0
Ranchi,1994-07-15 07:00:00,0.2,0.23,1994,7,7,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.03
Ranchi,1994-07-15 08:00:00,0.52,0.58,1994,7,8,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.05999999999999994
Ranchi,1994-07-15 09:00:00,0.87,0.95,1994,7,9,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.07999999999999996
Ranchi,1994-07-15 10:00:00,1.09,1.4,1994,7,10,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.30999999999999983
Ranchi,1994-07-15 11:00:00,1.18,1.55,1994,7,11,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.3700000000000001
Ranchi,1994-07-15 12:00:00,1.18,1.68,1994,7,12,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.5
Ranchi,1994-07-15 13:00:00,1.28,1.83,1994,7,13,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.55
Ranchi,1994-07-15 14:00:00,1.08,1.58,1994,7,14,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.5
Ranchi,1994-07-15 15:00:00,0.85,1.13,1994,7,15,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.2799999999999999
Ranchi,1994-07-15 16:00:00,0.53,0.71,1994,7,16,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.17999999999999994
Ranchi,1994-07-15 17:00:00,0.33,0.42,1994,7,17,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.08999999999999997
Ranchi,1994-07-15 19:00:00,0.01,0.02,1994,7,19,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.01
Ranchi,1994-07-15 20:00:00,0.0,0.0,1994,7,20,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0
Ranchi,1994-08-15 05:00:00,0.0,0.0,1994,8,5,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.0
Ranchi,1994-08-15 06:00:00,0.01,0.04,1994,8,6,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.03
Ranchi,1994-08-15 07:00:00,0.21,0.25,1994,8,7,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.04000000000000001
Ranchi,1994-08-15 08:00:00,0.53,0.67,1994,8,8,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.14
Ranchi,1994-08-15 09:00:00,0.85,1.17,1994,8,9,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.31999999999999995
Ranchi,1994-08-15 10:00:00,1.09,1.6,1994,8,10,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.51
Ranchi,1994-08-15 11:00:00,1.24,1.74,1994,8,11,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.5
Ranchi,1994-08-15 12:00:00,1.2,1.72,1994,8,12,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.52
Ranchi,1994-08-15 13:00:00,1.25,1.9,1994,8,13,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.6499999999999999
Ranchi,1994-08-15 14:00:00,1.11,1.94,1994,8,14,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.8299999999999998
Ranchi,1994-08-15 15:00:00,0.92,1.52,1994,8,15,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.6
Ranchi,1994-08-15 16:00:00,0.72,1.17,1994,8,16,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.44999999999999996
Ranchi,1994-08-15 17:00:00,0.42,0.65,1994,8,17,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.23000000000000004
